,IMF1
619,-3.071799569
620,-0.048925752
621,0.79408551
622,2.564724187
623,-2.363898975
624,4.956126921
625,-2.17792323
626,-0.74348213
627,0.079593675
628,-1.427679607
629,1.460510526
630,4.162335094
631,-1.022602631
632,-1.935165457
633,2.598275667
634,-1.543522368
635,-0.008716311
636,-0.243240682
637,-1.764469838
638,2.136800831
639,-2.129459355
640,0.5148112
641,0.209090573
642,-0.030198575
643,2.625997967
644,-1.834339739
645,-0.645908747
646,-1.939968967
647,2.279800728
648,2.021327486
649,-0.850306754
650,-3.17922506
651,2.087352961
652,2.38329601
653,-1.263485241
654,2.10107474
655,-6.093683528
656,2.059385223
657,3.48946036
658,1.293544071
659,3.881912421
660,-6.193235858
661,-2.906716846
662,6.773678878
663,-6.160175215
664,6.612949547
665,-3.740076911
666,0.972214421
667,0.744651751
668,-1.07506967
669,3.609156942
670,1.540655114
671,-4.264578851
672,1.339088591
673,0.673781764
674,-2.829843506
675,-1.762167766
676,1.166754852
677,-0.97511755
678,0.667495313
679,1.59204863
680,2.909126428
681,-3.837952788
682,3.636780253
683,-0.716509255
684,-2.719733401
685,-0.315591154
686,-1.555252296
687,2.592676534
688,5.306705724
689,-6.027050737
690,1.968828174
691,-2.572857042
692,2.712046604
693,1.659293241
694,6.101710466
695,-5.557604562
696,-5.301622215
697,1.469819696
698,6.952303451
699,-7.65543759
700,3.65343906
701,-0.853840966
702,-3.120267099
703,2.434624842
704,-0.344355251
705,2.342659644
706,-4.021970566
707,-2.482772639
708,7.630852581
709,-0.496122596
710,-2.446881592
711,-3.462164142
712,5.95412418
713,-8.885674969
714,3.908978627
715,-1.192199761
716,1.096366033
717,1.991230172
718,-3.322978167
719,3.68938834
720,-4.90849313
721,7.916605504
722,-9.487661065
723,-1.077096534
724,4.71382072
725,-0.30533606
726,-4.207964542
727,5.86299016
728,-2.40973935
729,-0.941738526
730,7.972684899
731,-8.715059256
732,-0.142483697
733,0.663702799
734,0.924261095
735,-0.961437022
736,-2.625700135
737,9.700885781
738,-7.893715759
739,-8.872449812
740,7.844226366
741,12.57776536
742,-11.16905915
743,-3.800914961
744,0.549839593
745,6.378054428
746,2.071286676
747,-4.769759608
748,3.090668315
749,-2.689344228
750,3.167596207
751,-0.846572436
752,-0.62389307
753,0.719525488
754,0.584230189
755,-0.625059819
756,1.210717921
757,-1.431957348
758,0.089041557
759,-3.404475505
760,4.948057408
761,-10.02987898
762,1.34895066
763,2.63155459
764,1.53423321
765,0.106741222
766,-3.848078433
767,4.410764294
768,-0.386993578
769,-1.722011318
770,0.654146931
771,-0.171348668
772,3.612972807
773,-0.874786774
774,-0.299129973
775,0.619550547
776,0.94256569
777,-1.132928396
778,-3.011989674
779,0.59880611
780,0.243083572
781,3.477019278
782,-0.234066886
783,0.915588542
784,-0.313035207
785,-1.371865248
786,1.957603868
787,-2.947048929
788,2.913596831
789,0.550941856
790,1.069567303
791,-2.11945234
792,2.59848137
793,-1.287122206
794,0.65149437
795,0.265067577
796,-3.230842322
797,3.540177346
798,-3.375007662
799,3.777570089
800,2.40076886
801,-2.493324787
802,0.33413929
803,-0.32330989
804,-2.740532882
805,3.196743631
806,1.043289478
807,1.018411417
808,-0.071479784
809,-0.390229337
810,-4.032696299
811,1.4190475
812,0.907384858
813,3.13950668
814,-1.740808445
815,-4.113504442
816,0.853289875
817,3.658536751
818,4.295365041
819,-9.578523928
820,3.85500797
821,2.131117161
822,-2.049403223
823,-0.353371801
824,-0.76503531
825,5.844620398
826,-5.244803075
827,-2.578315653
828,-0.904403137
829,1.933113891
830,0.762296739
831,1.065806977
832,-0.896660193
833,1.448004763
834,-2.88880732
835,1.25369997
836,2.281205975
837,0.471948183
838,-2.892822474
839,-0.562646696
840,-0.878973594
841,-0.030911555
842,1.288054011
843,-1.197607185
844,1.100222905
845,-0.957589032
846,-1.685538237
847,2.04600147
848,3.971526528
849,-5.46326575
850,3.053384595
851,1.989771533
852,-2.559746814
853,4.360322892
854,0.097032828
855,-6.216263607
856,2.512472212
857,2.832570465
858,-3.476871282
859,-3.447177471
860,7.006709897
861,2.074184488
862,-12.61187281
863,3.043510611
864,5.561655409
865,-10.03781619
866,0.832669523
867,8.949402489
868,-0.726587558
869,-2.328246965
870,5.026219224
871,-5.624738509
872,-3.496386868
873,5.691997562
874,-7.836703534
875,8.069100342
876,-0.633569958
877,2.983028255
878,1.339616562
879,-5.274128829
880,5.132412031
881,-0.74841797
882,-4.939861585
883,3.816026391
884,4.049212101
885,-6.631365291
886,-1.607855659
887,1.522910456
888,-0.914522009
889,-0.462361996
890,0.255444728
891,-1.96217633
892,2.800896668
893,-1.816108889
894,-3.317109363
895,5.363487628
896,-2.408970577
897,-5.521024194
898,5.994607054
899,-1.138678575
900,-0.710660969
901,-1.739271105
902,3.255199374
903,-3.396033676
904,-0.292934416
905,2.699656127
906,-0.970098709
907,1.192746151
908,2.369979218
909,-6.067001338
910,-0.12798716
911,7.662138666
912,-0.548115505
913,-0.576956215
914,1.382932712
915,-11.0525051
916,8.934359326
917,4.885613594
918,-3.438200967
919,1.071941741
920,-1.295889247
921,1.018330721
922,0.822996147
923,-2.850669963
924,0.583743922
925,1.455081473
926,3.667238751
927,-5.887880273
928,-9.004573766
929,11.37422226
930,3.01123931
931,-9.123920989
932,11.59626211
933,-10.14731225
934,2.656189766
935,0.352573745
936,-0.843545441
937,-5.75175535
938,7.010628511
939,0.565687501
940,-0.60230412
941,-1.774242319
942,4.175223553
943,-1.6156228
944,1.763097238
945,-6.533746635
946,7.411188905
947,-1.921298013
948,-0.580580075
949,6.958727618
950,-8.244032486
951,3.599034477
952,-1.828736237
953,1.878580639
954,1.065224856
955,1.424866754
956,-0.982728187
957,-1.420462207
958,2.930129831
959,-2.266074938
960,2.090177155
961,2.364978078
962,-2.296870627
963,-2.386579421
964,2.601165753
965,1.970973811
966,-3.152541175
967,-1.688730811
968,2.828062375
969,-2.220900389
970,5.038306484
971,-11.29532606
972,5.286710267
973,-3.079072797
974,4.111082613
975,-6.623136849
976,9.918701692
977,-6.687601168
978,1.028939025
979,-0.120092837
980,0.385033428
981,6.28940499
982,-8.303459701
983,-8.346777584
984,12.31078614
985,4.853541547
986,-8.037517293
987,-3.12873981
988,5.628512102
989,2.732582444
990,-3.589860334
991,-1.267767338
992,1.74076926
993,2.83396752
994,-7.501835469
995,3.710615666
996,3.345456066
997,-2.318595375
998,-0.09700841
999,3.032499571
1000,-1.874905798
1001,2.401674128
1002,-1.610162215
1003,3.427862633
1004,-1.991073805
1005,1.214142682
1006,-3.713238835
1007,-2.920829132
1008,6.119720177
1009,3.589688909
1010,-5.830115027
1011,-10.55435876
1012,8.039487829
1013,4.821696331
1014,-6.473931853
1015,-3.11329378
1016,2.264784719
1017,-1.866257233
1018,0.938969135
1019,-0.502872928
1020,0.307973437
1021,0.425069982
1022,0.220609646
1023,-3.086123748
1024,0.888738445
1025,-0.819539963
1026,0.015658698
1027,-0.499315601
1028,-2.403225871
1029,3.539965519
1030,1.696271168
1031,0.71642782
1032,0.428705561
1033,-8.843242216
1034,4.522030924
1035,5.779216444
1036,2.509523679
1037,-6.729330699
1038,-0.646656019
1039,-0.020395393
1040,8.107605034
1041,-4.616585265
1042,0.476322968
1043,-0.797769158
1044,0.535751736
1045,-0.441332141
1046,3.278797606
1047,5.241195629
1048,-9.135981108
1049,2.556473164
1050,3.475449915
1051,-4.254627211
1052,3.149869785
1053,1.904665467
1054,-2.04862764
1055,-3.772714306
1056,3.690361934
1057,3.647578847
1058,-3.354678925
1059,0.009815271
1060,0.123110994
1061,2.378883669
1062,0.180503568
1063,-3.768153928
1064,4.405868377
1065,6.922865406
1066,-12.15126939
1067,0.94762704
1068,6.529231215
1069,0.257463699
1070,1.955331157
1071,-4.024526135
1072,-3.714965681
1073,8.214160625
1074,3.179288376
1075,-13.64735886
1076,8.254726295
1077,5.030534529
1078,-5.520144748
1079,0.334300876
1080,-2.65745485
1081,2.147872071
1082,0.210782786
1083,0.159667404
1084,6.221364361
1085,9.512276011
1086,-9.16342019
1087,2.113835952
1088,-8.613674824
1089,13.54031423
1090,2.548441746
1091,-0.330797344
1092,-2.54285065
1093,-12.57502113
1094,16.08838654
1095,-14.30658035
1096,0.296787367
1097,13.41590737
1098,-4.493890883
1099,-1.143464995
1100,-2.549299196
1101,1.125019944
1102,-3.808849065
1103,12.58194292
1104,-7.843189986
1105,1.2675518
1106,-0.237130533
1107,-2.045533412
1108,-9.812394451
1109,12.93773256
1110,3.546326552
1111,-14.19146815
1112,5.504876996
1113,-3.471135385
1114,-3.240032173
1115,10.78391728
1116,-2.782562281
1117,-5.074084488
1118,3.575601084
1119,1.450377086
1120,-1.161204881
1121,4.666782545
1122,-7.348957378
1123,1.957035659
1124,4.121492767
1125,-0.085249764
1126,1.481445618
1127,-6.413523511
1128,-2.011925099
1129,9.698646653
1130,-1.361750672
1131,-9.231863756
1132,6.158324131
1133,2.58646743
1134,-2.403358221
1135,0.446417424
1136,3.045090194
1137,0.587409203
1138,0.591548273
1139,1.392779254
1140,2.726094435
1141,-5.394283758
1142,5.723477353
1143,5.537031324
1144,-9.373245966
1145,-0.670241095
1146,1.581549784
1147,6.361308481
1148,-2.970590601
1149,2.255677474
1150,0.597183686
1151,-0.265833606
1152,-1.173198139
1153,-1.626155287
1154,-3.449223583
1155,3.622041076
1156,5.48427552
1157,-9.592923597
1158,2.751627785
1159,3.381030776
1160,-8.422270887
1161,4.111729082
1162,5.269820059
1163,2.912002973
1164,-16.53228306
1165,0.609155494
1166,8.802991985
1167,10.92269674
1168,-7.090676708
1169,-12.81231634
1170,1.235806377
1171,9.279963983
1172,2.458943315
1173,-13.40791913
1174,5.167668353
1175,3.530636375
1176,1.694253777
1177,-4.050989427
1178,-1.80827385
1179,6.927947407
1180,2.695861518
1181,0.339591777
1182,-10.75552578
1183,3.37729663
1184,7.282595889
1185,0.220364076
1186,-1.471654689
1187,0.840484224
1188,-13.57688579
1189,-1.845857927
1190,8.485873421
1191,-0.719885264
1192,-2.794794072
1193,6.094666345
1194,-14.50546952
1195,8.420933253
1196,5.865401735
1197,-2.567789401
1198,-10.47186508
1199,8.733878428
1200,9.326502058
1201,-12.24500285
1202,-3.458148412
1203,18.1858188
1204,-13.08298974
1205,-6.155222007
1206,0.337691637
1207,11.90536696
1208,0.237065263
1209,-15.04200148
1210,9.177088442
1211,3.791225709
1212,-8.089824011
1213,3.822831691
1214,6.006433218
1215,-6.548688242
1216,3.688383755
1217,-0.088801065
1218,-4.388496768
1219,5.074036027
1220,3.493619492
1221,-1.197055919
1222,-5.836910047
1223,-1.632793087
1224,4.709004083
1225,1.789154799
1226,-8.343767908
1227,1.199556815
1228,3.44681107
1229,-0.105706332
1230,-2.275073617
1231,2.615206467
1232,1.883897614
1233,-5.215035361
1234,-2.387641636
1235,0.088513834
1236,5.84498899
1237,-4.261213287
1238,0.992827775
1239,2.260143198
1240,-4.232460343
1241,4.42364635
1242,1.866895324
1243,-0.195628483
1244,-0.649725664
1245,-5.710192875
1246,3.779380344
1247,3.054568007
1248,-5.54138269
1249,-1.025236915
1250,0.479901504
1251,3.92464119
1252,0.708730156
1253,-1.655475255
1254,-4.086324721
1255,0.633605285
1256,1.598682529
1257,5.322952467
1258,-12.06811977
1259,4.072313652
1260,5.595341626
1261,-1.87110005
1262,3.142584363
1263,-2.140596993
1264,-5.055446458
1265,5.824870427
1266,1.560541839
1267,-2.370818172
1268,-3.176616712
1269,4.746859413
1270,0.798292383
1271,2.467854925
1272,-7.148893888
1273,6.475840359
1274,-6.580915309
1275,1.93716764
1276,3.88942626
1277,-3.256273836
1278,-0.923729031
1279,1.851053824
1280,-2.309509105
1281,1.086664423
1282,-2.482446591
1283,0.662436421
1284,0.059915022
1285,-0.939319557
1286,-0.55229714
1287,-0.006969508
1288,0.65101497
1289,-5.000509839
1290,5.108762399
1291,-1.017263915
1292,-6.294729748
1293,9.17296071
1294,-6.111707866
1295,-7.650952712
1296,9.60597684
1297,23.60380457
1298,-19.33547544
1299,-8.38525819
1300,6.684845228
1301,5.745085945
1302,4.169666462
1303,-7.736674869
1304,-2.327690563
1305,-3.812271079
1306,2.47939961
1307,-1.090396389
1308,1.723682937
1309,-3.297655904
1310,4.647470467
1311,1.749565661
1312,-0.149225941
1313,-4.92882608
1314,2.978088653
1315,-0.557122373
1316,0.473153365
1317,0.095418609
1318,-0.880421749
1319,0.031893947
1320,-2.883268029
1321,-0.847411586
1322,1.977236877
1323,0.243361984
1324,-2.062178681
1325,-2.931988546
1326,3.252235814
1327,1.17923538
1328,1.564360495
1329,-3.431065689
1330,0.580466632
1331,-2.508004776
1332,4.831910967
1333,-0.700403601
1334,-1.91220223
1335,1.605553582
1336,-0.362871937
1337,-0.899975569
1338,5.934186324
1339,-0.856694477
1340,-6.962179706
1341,2.762824986
1342,0.065656067
1343,2.702683363
1344,-1.622239837
1345,-2.45052607
1346,3.116763072
1347,-0.942156264
1348,-0.14778368
1349,2.647327191
1350,-3.387021978
1351,3.085854667
1352,0.588983835
1353,-5.065443903
1354,4.204423488
1355,-1.857116624
1356,2.573647965
1357,-6.350477798
1358,-1.42814768
1359,7.011762025
1360,3.273014533
1361,-5.53216359
1362,-2.498556353
1363,3.674953671
1364,-0.344209599
1365,2.695423484
1366,-3.667707064
1367,1.498398295
1368,0.731157549
1369,-2.026546552
1370,-1.246371543
1371,2.731575991
1372,1.758467368
1373,-3.083607744
1374,-3.801916114
1375,8.488594732
1376,-5.50257673
1377,2.159487567
1378,4.174097258
1379,0.225366715
1380,-6.696541892
1381,3.647626937
1382,0.34843356
1383,-3.318196865
1384,1.540499845
1385,-1.096026421
1386,-3.257649795
1387,5.110022467
1388,0.015169676
1389,0.788156438
1390,-7.227896519
1391,6.69820804
1392,-2.195326942
1393,1.289457746
1394,5.680108443
1395,-8.619014362
1396,-1.097260147
1397,5.690805876
1398,-1.465672021
1399,0.758945297
1400,-2.999376457
1401,1.254928874
1402,3.417423021
1403,-1.531630401
1404,1.875109955
1405,-2.396168945
1406,-2.253777201
1407,5.030142348
1408,-1.330335718
1409,-3.462973929
1410,2.759215237
1411,-6.715010555
1412,5.347623431
1413,0.276436197
1414,-1.282606127
1415,-3.952199989
1416,3.729908734
1417,0.550482403
1418,-0.871439965
1419,-1.9148378
1420,-2.54736055
1421,1.540123388
1422,1.909756174
1423,-3.740115451
1424,-4.92588703
1425,3.248222525
1426,4.320493235
1427,-5.274859309
1428,-3.544283906
1429,1.222836074
1430,2.35721382
1431,-4.497831852
1432,3.313601967
1433,-2.996504476
1434,2.507933603
1435,-0.318585377
1436,-3.388545374
1437,4.451533651
1438,-0.494879627
1439,-0.400498876
1440,1.443038212
1441,3.616610123
1442,-5.2124779
1443,-1.173859989
1444,3.998652167
1445,0.798109877
1446,1.807319435
1447,-2.207380388
1448,-2.656461655
1449,5.769609594
1450,-5.690141961
1451,3.081628861
1452,-0.986755765
1453,1.573590332
1454,-5.011568333
1455,3.453891566
1456,1.50134705
1457,1.658116929
1458,-3.220255397
1459,3.33399156
1460,-1.158889234
1461,-5.827574385
1462,4.843583122
1463,-0.483742071
1464,1.061480289
1465,0.138202502
1466,1.304018947
1467,-11.19424705
1468,11.67980865
1469,2.859850656
1470,-2.570085331
1471,-0.421601826
1472,0.543998363
1473,-0.093805498
1474,-3.967757008
1475,4.145430454
1476,1.242509939
1477,-7.91366053
1478,8.071190454
1479,1.306137927
1480,-2.895294374
1481,-5.475601518
1482,7.535030572
1483,-9.582023469
1484,5.250315663
1485,4.128584782
1486,-9.604866515
1487,3.502641393
1488,-2.659540782
1489,2.169868357
1490,2.24999131
1491,-1.828060218
1492,-7.587044908
1493,9.039283073
1494,-4.158780075
1495,-1.862819565
1496,4.193091896
1497,-2.361438569
1498,0.464239335
1499,-0.054507989
1500,1.577595437
1501,-1.111021592
1502,-0.286513931
1503,4.089398766
1504,-8.820220216
1505,-0.797354173
1506,2.619438216
1507,3.108294326
1508,-2.490617941
1509,-0.446740919
1510,1.153109934
1511,1.304666961
1512,-1.310877405
1513,-2.097710759
1514,1.183003973
1515,0.34003537
1516,2.703006785
1517,0.501384525
1518,-1.996250659
1519,-6.21294914
1520,3.396244284
1521,7.681412049
1522,-4.941071708
1523,-7.423842704
1524,5.32207789
1525,3.965018986
1526,-1.533901511
1527,-5.216210207
1528,4.069911563
1529,2.019689545
1530,-0.478605848
1531,-5.631099401
1532,-0.962760005
1533,2.639518794
1534,0.649223402
1535,-2.029634656
1536,-1.961152894
1537,1.53641197
1538,7.394941883
1539,-7.749967492
1540,2.639604602
1541,4.593027753
1542,-3.696674686
1543,-6.99278429
1544,7.333025395
1545,2.22098836
1546,-3.090107442
1547,-0.971000613
1548,-1.428330247
1549,5.712503326
1550,-5.058368491
1551,-0.516512054
1552,2.339473317
1553,-4.641163484
1554,3.151805121
1555,1.891214853
1556,-4.232078613
1557,0.641647651
1558,3.909351125
1559,-4.468663099
1560,3.018955258
1561,-2.49429057
1562,4.64652866
1563,0.019328111
1564,-5.185247579
1565,2.993327016
1566,3.607994754
1567,-2.10010863
1568,-2.803819034
1569,1.278666256
1570,-0.291955101
1571,4.263134221
1572,-3.867718852
1573,0.437980993
1574,0.104480549
1575,1.648735942
1576,-3.371651934
1577,-0.903675911
1578,-3.00589997
