,0,1,2
0,0.5771470392118717,-6.037595547002713,1.8062230673735988
1,0.04738571922818437,5.928044867801811,-4.193496777239643
2,-1.5194071962762108,5.210454725015539,2.459244899498081
3,-1.2065464180345513,-5.292004818255866,2.7640157285436784
4,1.2140772537087503,-4.6823814899377085,-6.361099092830288
5,2.68826720971581,4.893477758134688,3.4634166329044853
6,0.22989593183372228,3.9033491946416166,4.0967674184769685
7,-2.9069416100764394,-4.093991315026012,-7.991924136438657
8,-2.341447344138581,-3.3406515640138967,2.719164300462615
9,1.279318819025752,2.998982494420481,6.349438551385974
10,3.4345336278160463,2.798660548736119,-8.61485339821854
11,1.6904368237035465,-1.4799160095007473,1.2085712663093773
12,-2.28127402037727,-2.2450205089792923,7.786504472343285
13,-3.960553236473987,-0.023934278119275405,-8.220032256802515
14,-0.10603297782210923,2.2528784248439373,-0.07780484433933633
15,3.9294836898227676,0.6816714946756947,7.3206233761216
16,2.5274354651395745,-2.2171415321032804,-6.0795609897820295
17,-2.2631381123115086,-1.159281606634793,-1.0449819211052538
18,-3.56342671057343,2.447086079677723,6.205731804628553
19,0.306887459148867,1.7830659221210112,-4.522835530830957
20,3.305504413329113,-2.8827668330665674,-1.587552915410141
21,1.1011943492799718,-2.5536143692956896,5.369979839061274
22,-2.40985842490227,3.413877344779578,-3.1877360543473476
23,-2.2242453038890733,2.9606216264730603,-2.3627011298367946
24,0.9438538208634997,-4.029717978457979,5.042737385647169
25,2.9418612225070584,-2.8623806284293445,-1.5534565509882161
26,1.0329906922523877,4.669315270026467,-3.866341878909791
27,-2.4799210991556344,2.6898811387030226,4.473801628368495
28,-2.727383122591205,-5.232756872084871,0.620249911205539
29,0.7335845688607816,-2.7205011478783137,-5.278951810314594
30,3.1394603726061288,5.637158881030306,3.405047608483961
31,1.3446291560367165,2.908668129514503,3.189855037182134
32,-1.9857150026402342,-5.8116395722461744,-6.136817454006891
33,-2.198649116314244,-2.8247037861380813,1.4972215649426803
34,0.1698285143339896,5.618255979375183,5.013429985411961
35,1.3952385821699087,2.4840897650016887,-5.59807762126657
36,0.9368858245561956,-5.085345461185065,-0.21774397281314517
37,0.11664422454498101,-2.2340539523448277,5.471369113456448
