,IMF1
1576,-16.31513963
1577,-6.252333953
1578,9.739030131
1579,4.659875139
1580,-3.560049561
1581,-4.456109004
1582,6.855347493
1583,-4.49609254
1584,-3.674082365
1585,6.660142252
1586,5.679471984
1587,-5.412476418
1588,-1.6417229
1589,1.942595117
1590,-0.595115598
1591,-1.168295389
1592,-3.785869773
1593,2.849069061
1594,-1.377068938
1595,12.90128342
1596,-19.26693317
1597,5.855160681
1598,5.984145947
1599,-2.967110627
1600,-0.013601259
1601,-2.056325021
1602,3.000361094
1603,-0.554934333
1604,-3.428382935
1605,2.369668195
1606,-1.339637792
1607,2.818283034
1608,3.503211972
1609,-13.82999268
1610,-0.818812439
1611,24.95949087
1612,-19.36495888
1613,-5.227089878
1614,-0.143546566
1615,11.79809904
1616,-1.556795394
1617,-6.061340161
1618,2.348144125
1619,2.980218726
1620,-3.387842274
1621,-0.278014246
1622,-2.000803791
1623,1.63547876
1624,5.936460715
1625,-4.690240029
1626,4.617908286
1627,-11.23493002
1628,9.894055493
1629,8.563475564
1630,1.834227073
1631,-11.97850042
1632,-3.677750145
1633,12.93306607
1634,-6.910729882
1635,5.478647292
1636,-7.496211785
1637,4.071861912
1638,2.500063169
1639,4.44206534
1640,-3.408097835
1641,-17.03553963
1642,13.50512985
1643,6.326764388
1644,2.779373156
1645,-11.31053319
1646,3.468614344
1647,-3.456858572
1648,4.172853881
1649,-0.92311258
1650,3.283283887
1651,-3.104845915
1652,-0.458053112
1653,4.87982052
1654,0.316868462
1655,1.753896216
1656,-5.992550226
1657,5.445078252
1658,-2.159450612
1659,-2.666865092
1660,8.7452728
1661,-6.556555963
1662,-0.218976147
1663,-0.473018268
1664,5.426972641
1665,-2.136294521
1666,-5.29687694
1667,10.56214278
1668,-6.680328983
1669,6.026441331
1670,-5.799522477
1671,4.212299176
1672,-0.424127611
1673,-5.052086174
1674,5.456615205
1675,-3.650769614
1676,-3.997177096
1677,5.154078414
1678,-2.692744125
1679,-3.035975679
1680,1.582238126
1681,16.64869938
1682,-19.7747321
1683,-0.549757852
1684,10.61452568
1685,3.898360732
1686,-9.446431605
1687,-4.577407912
1688,7.652168472
1689,4.720966316
1690,-4.490321937
1691,-7.419362731
1692,9.51154323
1693,0.670883802
1694,-7.423340177
1695,6.490455694
1696,8.317184241
1697,-23.52087254
1698,3.952670171
1699,25.52220829
1700,-17.01191666
1701,-2.690113394
1702,4.4010802
1703,-2.099714705
1704,2.05310173
1705,0.114099969
1706,-4.465641013
1707,1.528456832
1708,13.48111404
1709,-11.33519599
1710,2.41921619
1711,-5.209041651
1712,11.78339964
1713,-2.132687283
1714,-6.979372198
1715,9.614754529
1716,-3.324665112
1717,-4.341668933
1718,2.198120022
1719,4.238514398
1720,-10.90326142
1721,11.59818968
1722,-8.557212015
1723,2.279721298
1724,3.06598142
1725,-7.852749656
1726,3.607444559
1727,-1.602882985
1728,2.990805888
1729,1.832430633
1730,1.548379698
1731,-5.168045085
1732,5.608694211
1733,-5.311375439
1734,-2.590781829
1735,9.436295448
1736,-3.135754478
1737,-7.316318171
1738,3.726104906
1739,-0.215774818
1740,6.753470209
1741,-8.798111117
1742,0.631807028
1743,5.595238677
1744,-3.350142583
1745,5.193335989
1746,-1.709062486
1747,0.612358668
1748,3.367025289
1749,2.263598842
1750,-16.72093443
1751,10.57598723
1752,-2.554059679
1753,7.381078933
1754,29.36799649
1755,-55.29220728
1756,5.102857422
1757,30.40860705
1758,-17.45226273
1759,5.545905026
1760,-4.006101419
1761,1.516472082
1762,11.17334319
1763,-11.16467441
1764,-5.975754268
1765,9.905094416
1766,-2.318094056
1767,-4.26914543
1768,8.225907339
1769,-6.802980512
1770,-3.891027446
1771,8.702852876
1772,1.335802054
1773,-4.248222774
1774,-0.871829734
1775,7.258659237
1776,-8.487227539
1777,-12.72982916
1778,11.9994207
1779,32.05634238
1780,-35.50892756
1781,-19.76953575
1782,31.7873162
1783,-0.762858621
1784,-27.6991121
1785,12.52194979
1786,14.34979925
1787,-14.02282949
1788,10.65035259
1789,-10.53644278
1790,-7.987162496
1791,15.75912638
1792,-1.044021564
1793,7.832330418
1794,-5.806831561
1795,-2.498377392
1796,-15.73738235
1797,26.32595923
1798,0.634426897
1799,-19.13167051
1800,-4.793838966
1801,24.08542767
1802,-7.065481403
1803,-10.82259112
1804,8.768451087
1805,-6.22825383
1806,8.536639106
1807,-9.861950352
1808,6.28719801
1809,-1.636126879
1810,-1.455234652
1811,0.013916527
1812,-2.469622533
1813,-0.659587518
1814,8.454375477
1815,-5.039815782
1816,-19.36170868
1817,19.60473099
1818,3.118367716
1819,-5.512543126
1820,-0.19916008
1821,-2.652681491
1822,-1.387984049
1823,20.26103302
1824,-21.4611888
1825,4.735111066
1826,2.918151105
1827,3.316771676
1828,-10.16068829
1829,4.518230269
1830,15.96542153
1831,-10.13078768
1832,-4.081096763
1833,-6.01979386
1834,-0.982974416
1835,4.372067188
1836,33.22756278
1837,-39.33801317
1838,0.870320562
1839,13.94861316
1840,-14.54220815
1841,19.43999209
1842,-12.60466343
1843,2.264032505
1844,-2.120154943
1845,9.978392297
1846,1.38332818
1847,-19.00929605
1848,21.51593124
1849,5.497306618
1850,-32.32297406
1851,6.00256046
1852,31.44232835
1853,-22.12982302
1854,-10.77880518
1855,21.6893698
1856,3.052714916
1857,-14.7398132
1858,14.08039022
1859,4.077074517
1860,-17.17408622
1861,-0.582619915
1862,5.216266594
1863,11.03310077
1864,-5.045118802
1865,-4.08392372
1866,-8.581848506
1867,11.47147488
1868,17.89859434
1869,-31.75674145
1870,20.13659623
1871,-7.674987868
1872,-6.501905961
1873,17.89331758
1874,-20.58951919
1875,16.25351826
1876,-18.76139097
1877,17.94711492
1878,2.92797057
1879,-9.391122649
1880,4.182124549
1881,-12.84328448
1882,10.04500013
1883,8.583718409
1884,-3.732027871
1885,-9.950289559
1886,-3.112952921
1887,9.021048432
1888,3.111738031
1889,-0.755388131
1890,-2.728213503
1891,-10.95762342
1892,8.330223465
1893,3.298699698
1894,-7.062342938
1895,4.780320354
1896,1.721882155
1897,-1.607889808
1898,-4.601630924
1899,-3.74733452
1900,16.58745019
1901,-5.619676231
1902,-15.35703372
1903,6.510664182
1904,11.10404516
1905,-15.80620201
1906,7.690173657
1907,-0.589673329
1908,-1.67197686
1909,20.40256291
1910,-32.40237587
1911,3.039567462
1912,46.3207769
1913,-33.54227926
1914,-18.20194244
1915,18.78368029
1916,0.210478484
1917,7.983043134
1918,1.87091156
1919,-41.98505245
1920,30.35861
1921,10.71313578
1922,1.029235558
1923,-31.86166214
1924,30.6946851
1925,-7.217522183
1926,-14.53150436
1927,5.150110442
1928,4.218890561
1929,1.666203353
1930,0.002384687
1931,-6.642694602
1932,1.12444541
1933,7.739681709
1934,-5.556680949
1935,-1.279053576
1936,-1.38344742
1937,8.596833923
1938,-9.316039385
1939,0.144202182
1940,14.09148944
1941,-5.581017333
1942,-13.97762155
1943,21.76984388
1944,-12.19653098
1945,-3.091924923
1946,4.889268474
1947,4.314319128
1948,6.560116693
1949,-25.4452156
1950,15.15253448
1951,9.862501394
1952,-4.097528005
1953,-7.252020119
1954,6.9406853
1955,-6.675054019
1956,-1.25001859
1957,2.136090643
1958,1.602981814
1959,1.851925693
1960,-4.327268901
1961,1.108189563
1962,3.496707912
1963,-5.176713885
1964,-2.811664275
1965,12.6393337
1966,-18.60454535
1967,8.294673581
1968,-0.980151957
1969,4.138945013
1970,-2.117558398
1971,4.772954895
1972,-23.70266625
1973,19.78233946
1974,-2.102916973
1975,2.478957645
1976,-3.034632542
1977,0.960948919
1978,0.195537353
1979,-6.833918119
1980,12.19451535
1981,-5.144376902
1982,-9.629848507
1983,16.06425175
1984,-6.602627598
1985,-2.464367174
1986,-9.054917417
1987,9.15081013
1988,6.902687625
1989,-12.93296075
1990,8.336612906
1991,-1.420593376
1992,0.349396007
1993,-3.263655452
1994,2.206706818
1995,-6.365001377
1996,18.96831652
1997,-15.63047554
1998,-9.436425108
1999,10.5803574
2000,6.654256309
2001,7.830882021
2002,-33.20714102
2003,-0.985930884
2004,32.10361101
2005,-8.300475343
2006,-4.295298204
2007,-16.83882638
2008,23.55628388
2009,-15.24470195
2010,0.476837428
2011,37.19582101
2012,-31.85934294
2013,-22.19082707
2014,32.50143182
2015,12.60843226
2016,-24.05831671
2017,1.584413909
2018,-14.10473478
2019,22.58491988
2020,-18.84520719
2021,8.36960649
2022,-1.909126611
2023,5.922449454
2024,-12.17108241
2025,7.272335944
2026,4.759849916
2027,-28.25494803
2028,18.54317788
2029,16.47133195
2030,-28.89333885
2031,14.8152532
2032,-2.912796427
2033,1.413444133
2034,1.144869743
2035,0.035248736
2036,-0.751701726
2037,11.16551931
2038,-31.63707877
2039,22.79384984
2040,5.271031677
2041,-4.04885789
2042,-2.80419976
2043,3.151745565
2044,2.038869477
2045,-0.477484631
2046,-6.938737131
2047,-6.703236821
2048,52.02600358
2049,-54.29143672
2050,9.18862655
2051,11.44258811
2052,-1.984971182
2053,-13.70945099
2054,23.2344078
2055,-16.71362948
2056,-3.965218249
2057,24.69438552
2058,-5.847354285
2059,-20.48078369
2060,4.577926322
2061,17.96987968
2062,-7.469847049
2063,1.289015815
2064,-17.17728022
2065,16.55373926
2066,3.658799541
2067,-10.49855364
2068,7.136229783
2069,-1.654356697
2070,-8.90697536
2071,16.11762519
2072,-6.347479112
2073,-9.17109265
2074,-5.161055213
2075,19.04719486
2076,-4.887175602
2077,-3.28532566
2078,1.572270916
2079,-6.768383538
2080,11.95142225
2081,-25.5402192
2082,16.46203407
2083,14.33602504
2084,-18.9229102
2085,-1.090540413
2086,16.08436989
2087,-20.90101499
2088,7.666273428
2089,11.19369303
2090,-10.2114791
2091,-5.145825026
2092,21.27540525
2093,-18.90472079
2094,-1.720106849
2095,2.733982518
2096,5.446859795
2097,5.345948531
2098,-19.38579985
2099,12.95659275
2100,2.542705732
2101,-11.074003
2102,12.30278982
2103,-6.429647624
2104,-5.387341449
2105,5.688437581
2106,0.154703057
2107,-2.733325564
2108,-3.887859212
2109,5.955621301
2110,-2.350646222
2111,2.333163372
2112,-2.437657077
2113,19.93452289
2114,-30.19974152
2115,9.810434354
2116,13.28085543
2117,-5.609791438
2118,-6.436345604
2119,0.986351908
2120,19.49922031
2121,-28.42716433
2122,10.78369416
2123,-4.179137651
2124,10.3566433
2125,-4.497852153
2126,-5.774915219
2127,13.26261726
2128,-15.09340711
2129,6.074290357
2130,5.998491942
2131,-1.255051105
2132,-3.373348883
2133,-2.215505901
2134,7.953743243
2135,-9.289130224
2136,8.804903516
2137,-5.272805708
2138,4.140827937
2139,-1.754365825
2140,-3.922325091
2141,-2.284126729
2142,20.43629011
2143,-14.93472205
2144,3.767946949
2145,-4.980232131
2146,14.28099331
2147,-16.57496711
2148,5.269146567
2149,2.326700185
2150,-5.421404696
2151,3.026674176
2152,-2.076366461
2153,5.502354449
2154,-8.490560518
2155,1.364100454
2156,-5.863361186
2157,11.23176991
2158,-2.695276173
2159,-3.805725969
2160,10.3884894
2161,-5.088184286
2162,-9.830016575
2163,7.417591094
2164,6.939973764
2165,-0.211045186
2166,-13.28145713
2167,10.11902756
2168,5.209276454
2169,-1.793757893
2170,-2.698148945
2171,-15.03313684
2172,12.76167457
2173,-0.361671627
2174,-4.716408102
2175,-0.210483554
2176,14.03493474
2177,-11.42733599
2178,-5.064179959
2179,3.147574697
2180,7.745185631
2181,-0.423269249
2182,-9.145431738
2183,3.634872526
2184,7.166870671
2185,0.459164654
2186,-7.859286646
2187,-3.215832538
2188,6.776482287
2189,2.501616074
2190,2.729020408
2191,-9.57349333
2192,8.309717308
2193,-5.126223216
2194,-0.583240501
2195,2.410084063
2196,0.670291795
2197,3.931771411
2198,-3.389872249
2199,4.560051395
2200,-4.878723475
2201,0.849581
2202,-0.712451026
2203,-3.788506915
2204,5.150969072
2205,-1.211548258
2206,9.808833956
2207,-10.23942546
2208,-1.447325395
2209,1.962512369
2210,0.437910876
2211,14.24255082
2212,-19.15363859
2213,2.81992877
2214,10.27686497
2215,2.131641056
2216,-9.871542923
2217,11.99980936
2218,-11.3412262
2219,6.443168418
2220,1.963482112
2221,-11.53282244
2222,14.32839502
2223,-2.502350182
2224,-3.204070897
2225,-3.288593144
2226,-1.032095837
2227,-8.024398226
2228,0.816905611
2229,59.30119428
2230,-57.64943783
2231,-33.56769041
2232,33.1026362
2233,7.750161545
2234,0.084798317
2235,-10.48021311
2236,3.554190761
2237,2.052776772
2238,4.355199333
2239,-7.487570535
2240,-2.536387582
2241,9.35405983
2242,0.380004316
2243,-21.17265921
2244,19.02296455
2245,14.90557212
2246,-32.47649253
2247,8.863372845
2248,37.61274054
2249,-32.61216232
2250,-12.54942744
2251,26.98628724
2252,-19.77459442
2253,5.544696849
2254,28.47168388
2255,-20.28505208
2256,-33.59189968
2257,37.37035184
2258,10.45718683
2259,-29.95778077
2260,14.60429382
2261,-14.9225991
2262,26.19855465
2263,-33.13458878
2264,34.99743397
2265,-12.3332559
2266,-25.79529338
2267,25.34089522
2268,-5.291072293
2269,13.37753279
2270,-20.13911881
2271,12.80797216
2272,5.893411706
2273,-13.30017105
2274,-4.041295937
2275,12.43920633
2276,-8.69770634
2277,11.59757268
2278,-4.19146056
2279,-8.68768736
2280,2.845635138
2281,8.91881467
2282,-15.90062748
2283,8.051790691
2284,10.61184442
2285,-9.579819037
2286,-8.783422629
2287,17.03245382
2288,-7.030154277
2289,10.99378584
2290,-24.45062234
2291,5.621365848
2292,12.25429883
2293,-12.55224905
2294,1.281768494
2295,1.5280469
2296,2.543412124
2297,-7.149177849
2298,2.726394286
2299,2.359451793
2300,-1.061705894
2301,-8.553436033
2302,7.170953485
2303,-0.330556845
2304,12.09619591
2305,-14.37919497
2306,-7.409025074
2307,10.33453949
2308,9.241042505
2309,-5.97812364
2310,-9.591204666
2311,2.733148893
2312,7.501306553
2313,5.619808219
2314,-5.806224894
2315,-8.785480013
2316,6.168438188
2317,-2.675604608
2318,6.168243561
2319,4.012190517
2320,-17.21795058
2321,0.700408321
2322,7.650704815
2323,5.262243475
2324,-4.405346547
2325,-2.273650057
2326,7.619516482
2327,-9.154447745
2328,11.29307014
2329,-6.1357109
2330,2.864564729
2331,2.826424235
2332,-5.538662476
2333,-0.34343908
2334,-17.18701562
2335,38.80121621
2336,-24.29376681
2337,18.2777149
2338,-10.24892922
2339,-12.54344103
2340,3.891290213
2341,37.767185
2342,-25.55097045
2343,-18.20858184
2344,-7.72109922
2345,18.14425951
2346,14.60460223
2347,1.123822454
2348,-17.98336476
2349,-6.335412642
2350,13.37601661
2351,-14.85516771
2352,25.11314969
2353,-26.95771517
2354,6.994726643
2355,12.04416473
2356,-5.830895205
2357,3.712853657
2358,-18.69533716
2359,9.676720769
2360,22.94922895
2361,-29.67303307
2362,18.20482684
2363,-19.68228754
2364,-5.133736535
2365,23.19190021
2366,4.674343999
2367,-20.86853803
2368,-3.001080984
2369,6.827023327
2370,13.8117727
2371,-8.543386538
2372,-10.56046684
2373,-6.614266621
2374,19.64729165
2375,-7.14935997
2376,-6.342114456
2377,10.94266186
2378,-2.513547241
2379,-11.09263225
2380,9.838150814
2381,-2.429048174
2382,0.653324613
2383,-11.33531563
2384,11.137001
2385,0.445922913
2386,7.750531586
2387,-14.37037816
2388,-6.777991729
2389,24.62865277
2390,-15.23410218
2391,9.348982118
2392,-5.890370807
2393,-3.021904146
2394,3.319599688
2395,10.55001344
2396,-18.57049264
2397,8.530855137
2398,-5.64922035
2399,11.02445916
2400,-2.773637924
2401,-1.035394783
2402,0.926415277
2403,1.433679422
2404,-6.596655262
2405,7.701865333
2406,-3.798338023
2407,12.60829261
2408,-15.80509349
2409,2.154077957
2410,5.895398222
2411,3.062702113
2412,-0.492147331
2413,-9.541913165
2414,4.247717171
2415,-1.617224753
2416,12.3330416
2417,-10.95898437
2418,1.967018773
2419,2.849360775
2420,-0.75141622
2421,7.730307898
2422,-15.86491522
2423,3.590611027
2424,3.806549778
2425,5.91154461
2426,-7.968885132
2427,-1.813401685
2428,-0.590591001
2429,13.83643135
2430,-5.720664622
2431,-11.68688704
2432,2.687562195
2433,10.8295256
2434,-16.80459415
2435,12.35778782
2436,-0.422325115
2437,-6.535733247
2438,0.31513424
2439,4.941261417
2440,-3.049197843
2441,6.942891286
2442,-10.16996492
2443,2.770382715
2444,2.743427773
2445,3.270733393
2446,-12.38909221
2447,6.883372153
2448,6.477438187
2449,-9.849145383
2450,4.839955024
2451,-0.034323568
2452,-11.2453285
2453,15.93140429
2454,2.441314316
2455,-12.30690532
2456,4.036952173
2457,4.470378751
2458,-2.260681721
2459,0.310963936
2460,-1.576127286
2461,14.55418546
2462,-10.16248302
2463,-18.53975806
2464,22.88376783
2465,4.253912218
2466,-12.47262234
2467,2.54306655
2468,4.911583769
2469,-6.198103076
2470,7.005752708
2471,-4.090658061
2472,2.723877805
2473,-5.460563726
2474,12.21771896
2475,4.947510614
2476,-19.70535931
2477,-0.411492017
2478,6.892183711
2479,12.97464303
2480,-20.73482087
2481,11.76221421
2482,-6.547358942
2483,-15.96762886
2484,9.222987126
2485,18.95556889
2486,-19.71649746
2487,6.71075211
2488,17.85754582
2489,-30.72182286
2490,32.31561813
2491,-15.2215466
2492,10.4782369
2493,-9.747877364
2494,3.685943348
2495,0.62974984
2496,1.577977157
2497,18.51445374
2498,-28.89617965
2499,5.387943761
2500,-2.234480887
2501,20.75447234
2502,-12.65915432
2503,-3.603359135
2504,-9.018944454
2505,26.2991777
2506,-23.002447
2507,6.444852899
2508,8.954981544
2509,-1.193633473
2510,-13.40394347
2511,-1.298114423
2512,9.730225854
2513,4.778463209
2514,-8.626295878
2515,-3.681993908
2516,5.2522377
2517,6.594073218
2518,-10.25758868
2519,4.228219833
2520,5.4149161
2521,-7.364614832
2522,-2.996704398
2523,12.29839861
2524,-7.135452842
2525,-0.283719109
2526,-6.981539603
2527,16.12906396
2528,-8.498617801
2529,-2.091987008
2530,5.988437897
2531,3.403558258
2532,-7.164425095
2533,-4.224725337
2534,11.85370321
2535,-7.957352909
2536,1.860143837
2537,5.106358829
2538,0.365894693
2539,-15.97779477
2540,19.91443315
2541,-1.937965425
2542,-21.40246093
2543,10.71630343
2544,6.749223689
2545,0.241275603
2546,-0.664934958
2547,7.392913184
2548,-8.836969822
2549,-12.77430553
2550,24.24747315
2551,-5.825923732
2552,-4.526960392
2553,-2.251344538
2554,0.0764536
2555,2.669546234
2556,5.636094905
2557,-10.32830034
2558,13.32955678
2559,-6.179399498
2560,-3.530622318
2561,2.445742387
2562,13.10905231
2563,-2.919886001
2564,-9.141926015
2565,2.673285312
2566,1.999025959
2567,-8.424109699
2568,6.666365197
2569,4.703196765
2570,-8.804466655
2571,-5.892857589
2572,14.94440655
2573,-9.42799405
2574,-3.562003747
2575,18.61432044
2576,-14.23276985
2577,3.328993738
2578,-3.676419365
2579,0.831842505
2580,15.49613956
2581,-23.57775607
2582,6.350837787
2583,11.48387374
2584,-3.973524246
2585,-9.917362762
2586,18.71959465
2587,-6.430284274
2588,-10.78198548
2589,-1.32476987
2590,3.530366882
2591,23.24960886
2592,-18.13175713
2593,7.584685664
2594,-29.94319087
2595,31.21211386
2596,0.269713541
2597,-24.16831661
2598,15.25325848
2599,-1.150133639
2600,4.247216915
2601,-2.647144623
2602,-9.749841485
2603,-1.031178916
2604,15.23630692
2605,-6.468349794
2606,-9.536659741
2607,23.67005555
2608,-21.27277922
2609,0.446192485
2610,24.28974962
2611,-22.76385175
2612,-2.573731002
2613,4.524778602
2614,8.495117659
2615,-5.65571955
2616,-7.419185842
2617,13.27059649
2618,-8.42593035
2619,-7.354219613
2620,10.55508927
2621,0.77185674
2622,-9.23512741
2623,-2.786799558
2624,12.46978988
2625,-8.843097826
2626,-2.095820138
2627,10.04052102
2628,-8.933506804
2629,4.179900617
2630,7.574070782
2631,-6.49014733
2632,-21.57115228
2633,28.94312182
2634,4.578534812
2635,-17.30013417
2636,21.11800113
2637,-16.56100595
2638,-4.841612683
2639,6.647271215
2640,25.38080106
2641,-23.77567117
2642,-11.6992714
2643,14.40653792
2644,2.626827626
2645,-8.24285613
2646,0.82805814
2647,2.899121411
2648,-0.1287342
2649,0.787325253
2650,-14.88783198
2651,17.1289335
2652,4.01394533
2653,-12.24107239
2654,-4.721268306
2655,18.69982809
2656,-14.07327925
2657,-9.149770634
2658,8.533766229
2659,-3.299109059
2660,-2.032934699
2661,14.80591208
2662,-22.47323903
2663,-4.196938557
2664,15.98701375
2665,-2.057378946
2666,-2.721182792
2667,0.088518055
2668,0.048188138
2669,-9.788150109
2670,9.373555195
2671,2.535903078
2672,-5.663721606
2673,7.815893221
2674,2.476888812
2675,-12.02603164
2676,4.552560104
2677,3.500376047
2678,-0.473946382
2679,-1.836215416
2680,8.940801479
2681,-9.724523578
2682,-7.854517747
2683,8.750634525
2684,-5.065889939
2685,11.8350874
2686,-5.143753883
2687,-4.728750956
2688,4.843373274
2689,9.710622847
2690,-13.31960572
2691,-6.465740082
2692,8.925636096
2693,2.500065511
2694,-1.543271815
2695,-4.759319727
2696,6.570114744
2697,-2.782674266
2698,-10.33956172
2699,11.95188581
2700,4.620759101
2701,-3.146815333
2702,-11.20962997
2703,12.41461691
2704,-8.427790645
2705,-3.642665632
2706,7.407379268
2707,6.338872684
2708,-8.517257528
2709,-1.133264818
2710,1.597312829
2711,0.908320152
2712,1.59776738
2713,-4.932797018
2714,13.24412972
2715,-14.5575495
2716,5.964939822
2717,6.394110028
2718,-19.04692764
2719,21.6613477
2720,-20.17208419
2721,3.678597855
2722,6.865649066
2723,10.30079115
2724,-15.17065002
2725,-6.427062366
2726,13.15842157
2727,3.090723488
2728,-9.076325419
2729,13.48478493
2730,-14.98762431
2731,18.93670378
2732,-24.53283011
2733,18.04788342
2734,-10.20924141
2735,8.331709267
2736,-7.849350569
2737,2.334007264
2738,6.994201146
2739,6.510436861
2740,16.29940051
2741,-80.37537425
2742,58.17208462
2743,-9.340576371
2744,53.75874634
2745,-36.743521
2746,-64.05406611
2747,63.96104371
2748,-0.672616022
2749,-7.887409592
2750,-6.18639172
2751,4.902632997
2752,5.562276614
2753,8.903608489
2754,-23.37682986
2755,6.36766857
2756,2.92381168
2757,12.44239489
2758,-18.4300031
2759,7.691609425
2760,2.286109917
2761,9.131268014
2762,-7.26357746
2763,-14.37908694
2764,9.198936062
2765,7.084431189
2766,5.977824419
2767,-15.82385881
2768,8.596188614
2769,4.588546345
2770,-20.1012267
2771,29.39975482
2772,-9.424371844
2773,-1.771425381
2774,-13.84077884
2775,12.41893278
2776,-14.44038883
2777,28.83158741
2778,-10.96243047
2779,1.62102152
2780,-25.16929059
2781,24.28907184
2782,-7.801196182
2783,0.537317532
2784,-0.340626996
2785,-3.212341307
2786,12.3024539
2787,-29.17763658
2788,10.5780925
2789,22.74171236
2790,-18.0162189
2791,-4.325875016
2792,-1.583706415
2793,9.276658447
2794,-2.132230221
2795,-0.69532897
2796,3.848810125
2797,-5.959566424
2798,-7.121391119
2799,13.44218882
2800,-4.786320996
2801,2.405132973
2802,-4.706737865
2803,12.64635399
2804,-37.46027816
2805,29.24122015
2806,0.883372439
2807,-18.76532045
2808,11.78615068
2809,6.350427349
2810,0.247402519
2811,-17.26751951
2812,5.922739766
2813,11.84312705
2814,-5.882343736
2815,-4.735280009
2816,-5.328519533
2817,9.300859417
2818,-4.344066889
2819,12.2786498
2820,-14.81174705
2821,-7.744663451
2822,25.12292613
2823,-10.23864775
2824,-6.799411735
2825,0.036195694
2826,11.95370196
2827,-5.6196299
2828,-8.892778438
2829,0.252208521
2830,14.47732766
2831,1.785449737
2832,-7.402725798
2833,-0.699938471
2834,-3.655909354
2835,0.705346942
2836,7.445742388
2837,-4.288904895
2838,12.23681439
2839,-18.64887468
2840,5.714013183
2841,-4.724923964
2842,0.062337668
2843,6.170475434
2844,6.778396895
2845,-11.65534791
2846,-6.212457419
2847,12.94661737
2848,-6.580974608
2849,0.914875334
2850,-5.570537675
2851,6.077235003
2852,-1.724897472
2853,-7.885351361
2854,19.56305334
2855,-10.64708541
2856,-12.14137817
2857,20.8440073
2858,-11.46249743
2859,9.509522292
2860,-5.702520084
2861,3.658835042
2862,0.566880742
2863,-9.297887618
2864,2.874663651
2865,6.490789295
2866,-2.578382527
2867,-11.35568844
2868,12.8343223
2869,2.158938108
2870,0.192472615
2871,-5.566470681
2872,-7.290729114
2873,11.98584067
2874,-7.311487854
2875,4.286482146
2876,0.988357306
2877,-6.799871518
2878,0.80794047
2879,1.349276173
2880,-6.740767435
2881,12.89648786
2882,-6.749275377
2883,3.745032298
2884,-20.28944054
2885,13.93271074
2886,2.842466212
2887,-5.491700016
2888,11.08116595
2889,-4.937528085
2890,-12.69704234
2891,27.57296128
2892,-8.398405964
2893,-20.88557361
2894,8.07830749
2895,23.75631995
2896,-13.24512978
2897,-9.269027951
2898,-6.468648619
2899,15.05562877
2900,-0.832638693
2901,-14.78892266
2902,16.37037605
2903,0.25297321
2904,3.942016891
2905,-18.59247831
2906,15.30243763
2907,2.346897569
2908,-13.9353899
2909,15.58316561
2910,-10.72533267
2911,12.51092116
2912,-15.27795123
2913,5.986430483
2914,-1.526453516
2915,7.937991433
2916,11.47863947
2917,-29.34876995
2918,7.194317848
2919,9.236915528
2920,9.784574139
2921,-15.35328571
2922,1.032227775
2923,7.264094613
2924,-2.697216939
2925,-1.083712966
2926,-0.029272995
2927,-1.032298546
2928,-1.83099429
2929,-1.244188105
2930,-1.802155131
2931,14.14321096
2932,-7.160475707
2933,-10.03641089
2934,8.935709319
2935,4.606434999
2936,-7.193217106
2937,-3.431877786
2938,6.383378364
2939,3.829657028
2940,-8.787006883
2941,9.403136315
2942,-9.703900822
2943,4.462646688
2944,-0.493681562
2945,0.309449202
2946,2.348199881
2947,1.131321658
2948,1.802531435
2949,-5.256352471
2950,-3.987141383
2951,4.557011042
2952,2.303953921
2953,2.986579481
2954,-15.51283363
2955,5.763315638
2956,12.6921034
2957,-5.218625274
2958,-11.68108069
2959,18.81151231
2960,-7.03120292
2961,-5.533327097
2962,6.575725452
2963,3.809562286
2964,-5.451200937
2965,3.333806633
2966,-8.503709864
2967,7.064434831
2968,11.60971073
2969,-7.506724263
2970,-2.482478555
2971,-13.47563638
2972,15.26123291
2973,3.89409452
2974,-0.649344218
2975,-4.67317427
2976,4.289525872
2977,-6.794997757
2978,-2.282057714
2979,9.61313817
2980,-4.744258416
2981,5.95649105
2982,-2.567536611
2983,-4.823451755
2984,9.156811764
2985,-4.995597081
2986,1.680404637
2987,-13.10885818
2988,20.13120052
2989,-11.51498731
2990,6.305698166
2991,-3.171925275
2992,-3.676647531
2993,4.967646705
2994,-2.9028428
2995,8.67562247
2996,-12.73129844
2997,6.913499151
2998,-1.292902097
2999,-10.16700759
3000,22.94426223
