,IMF1
761,-6.752237499
762,-3.92422808
763,7.170945363
764,3.503625116
765,-8.539288546
766,0.416153329
767,7.353463071
768,-1.378835609
769,-2.858895102
770,1.094691228
771,0.475245069
772,1.314360783
773,0.750394936
774,-1.380497737
775,1.559458294
776,-1.174125877
777,1.347842143
778,-1.422872698
779,-4.600706532
780,4.550652214
781,2.753442199
782,0.379160676
783,1.653572865
784,-4.769924248
785,1.330296375
786,2.625447149
787,-1.182492547
788,-3.21869358
789,2.168801135
790,2.968529954
791,1.58690203
792,-3.26089379
793,1.883636671
794,0.089866671
795,2.430319904
796,0.757223867
797,-3.470698147
798,0.437851874
799,2.371861935
800,4.545197013
801,-5.091407937
802,5.264754723
803,-5.106177057
804,-0.571777035
805,4.590718298
806,-3.277846263
807,9.067808136
808,-6.212979595
809,-0.183183046
810,-1.062289341
811,-0.056476699
812,0.575155806
813,4.406021522
814,-2.232906051
815,-5.496610879
816,2.177250273
817,8.372075195
818,-4.837680836
819,-5.601086597
820,4.027785814
821,-0.487361289
822,1.961549303
823,-3.133677108
824,-4.81952503
825,9.430448427
826,-4.278609004
827,-2.912924833
828,5.269878381
829,-5.325278028
830,1.584785419
831,3.218106562
832,-2.019866777
833,1.79054058
834,-3.364766507
835,-0.716754525
836,3.052556876
837,1.292111511
838,-3.425680628
839,-0.528694084
840,-1.095480476
841,2.851885161
842,-1.41176444
843,-2.851789156
844,4.641399811
845,-3.165204653
846,-2.107715141
847,2.661805006
848,0.084059739
849,0.410586285
850,-3.251861016
851,0.52757702
852,1.302653137
853,4.184731787
854,-3.664774085
855,-1.319452266
856,3.309479138
857,-4.306630967
858,-1.770804827
859,-1.83393676
860,11.12459302
861,-2.978879126
862,-13.06967961
863,3.25620532
864,9.524937792
865,-7.53368629
866,-6.027114377
867,8.429456733
868,3.850071697
869,-6.365642847
870,14.56184917
871,-18.30086911
872,-4.399153621
873,5.778377444
874,-2.145470338
875,2.85344057
876,4.539441514
877,-2.917485947
878,2.492387525
879,-0.968499108
880,3.402206831
881,-1.190678353
882,-8.172929933
883,4.446732476
884,7.120610938
885,-9.227798069
886,1.26101781
887,-2.164514935
888,0.625279793
889,0.317969027
890,3.315487141
891,-0.002335217
892,-2.015946257
893,1.294615001
894,-2.081812732
895,2.375780617
896,-0.457327668
897,-4.668492356
898,3.249964844
899,2.472373047
900,-2.949262896
901,0.029000294
902,4.429834418
903,-5.144105759
904,-1.259356053
905,4.902640771
906,-5.039948363
907,5.997826432
908,0.781971403
909,-5.10094047
910,-3.586502441
911,10.63769994
912,1.009956638
913,-0.092476345
914,0.169314498
915,-10.65654329
916,1.618422412
917,9.626484996
918,-2.336967463
919,-0.445370865
920,-1.782145062
921,-1.166442406
922,0.486301943
923,1.312414357
924,-4.286155747
925,6.45559143
926,2.403132418
927,-8.836303939
928,-2.477303353
929,5.38501371
930,5.3125436
931,-2.22421752
932,0.991379056
933,-4.19711471
934,3.595672661
935,-3.938696283
936,2.731970448
937,-3.143137088
938,-4.901520545
939,8.187618927
940,1.881575691
941,-3.053554081
942,-1.81330077
943,0.269160934
944,7.855188656
945,-13.94988254
946,8.282762941
947,2.634999064
948,-1.675944454
949,3.265134195
950,-3.535157513
951,0.028161182
952,0.538908572
953,-0.733574717
954,2.856214552
955,-0.451726548
956,1.469307747
957,1.243738643
958,-6.822773622
959,3.044500019
960,-0.31025029
961,1.81433715
962,-2.713842458
963,-0.036821438
964,3.084066056
965,0.103272066
966,-6.148178601
967,8.792027207
968,-8.147366844
969,9.73385888
970,-5.260701527
971,-1.613777225
972,0.955395349
973,-3.077742628
974,3.443715365
975,5.12805188
976,-7.948988163
977,3.553350049
978,-4.416884998
979,6.222317149
980,5.28345129
981,-4.840520713
982,-6.932357917
983,0.147442883
984,4.310754351
985,5.309965871
986,-8.252603837
987,2.546905445
988,-3.834014454
989,7.805476665
990,-1.335824005
991,-5.970985924
992,4.487829838
993,1.715326061
994,-8.288612173
995,4.434379848
996,9.339617813
997,-11.77591017
998,1.070081295
999,6.247362777
1000,-4.76453302
1001,-0.488224973
1002,4.633927571
1003,0.889803037
1004,-3.958470276
1005,7.055043197
1006,-8.862007821
1007,-3.857545634
1008,14.64552759
1009,-0.166183954
1010,-10.61761118
1011,-4.517836879
1012,3.15040738
1013,10.12620614
1014,-7.643149544
1015,0.95610232
1016,-2.718909315
1017,3.543304827
1018,-0.555319798
1019,0.398267585
1020,-2.096275677
1021,0.25270304
1022,8.630870812
1023,-10.63089716
1024,-1.122071942
1025,6.262813507
1026,-0.449139139
1027,-1.369832686
1028,-4.897382161
1029,7.636534371
1030,-1.236245073
1031,1.118684495
1032,1.661797134
1033,-5.752249243
1034,-5.437329741
1035,13.08920653
1036,1.878434485
1037,-9.557175536
1038,1.752870541
1039,1.891237956
1040,2.769689662
1041,-0.25047445
1042,-3.283686432
1043,3.473889621
1044,-3.175807882
1045,1.060632736
1046,11.99056975
1047,-9.838427812
1048,-3.335640041
1049,4.533587093
1050,6.396754516
1051,-0.814588547
1052,-5.167344609
1053,2.037685799
1054,3.313695795
1055,-6.596336104
1056,4.046374911
1057,5.534407524
1058,-2.39877125
1059,-2.393825104
1060,0.973400524
1061,2.292056163
1062,-2.981142167
1063,0.700321818
1064,4.632062513
1065,0.31432974
1066,-4.612464165
1067,-5.024960552
1068,7.710643037
1069,0.260515103
1070,5.203269616
1071,-6.699901532
1072,-1.413002924
1073,9.17980328
1074,-4.33290384
1075,-7.446149827
1076,7.719670301
1077,7.101598141
1078,-14.87661293
1079,6.493448331
1080,0.769482854
1081,-7.229146301
1082,6.854776964
1083,-1.062303109
1084,7.894185358
1085,13.75678768
1086,-20.84563972
1087,7.47127611
1088,-10.69194372
1089,9.950175472
1090,11.87132074
1091,10.40384271
1092,-27.7362364
1093,-3.732241687
1094,21.78901867
1095,-13.79305068
1096,-0.449437881
1097,4.704041339
1098,-0.523477869
1099,-1.944608477
1100,0.483797776
1101,-6.084547311
1102,4.172594443
1103,10.63980956
1104,-10.79458544
1105,7.191694077
1106,-7.138796109
1107,4.359792746
1108,-11.19470646
1109,14.86620183
1110,-9.596640084
1111,-7.131629699
1112,5.646006224
1113,7.661521137
1114,-20.57537651
1115,11.37265842
1116,5.803995693
1117,-4.047255739
1118,-5.08847078
1119,4.51052051
1120,4.919528177
1121,1.914532623
1122,-4.937176609
1123,-4.642558386
1124,7.439055386
1125,0.246992124
1126,4.132470269
1127,-4.626469762
1128,-9.519121095
1129,9.024014482
1130,4.77616929
1131,-7.031796206
1132,-5.457324354
1133,8.491120616
1134,-0.581120497
1135,-5.992788798
1136,3.757405506
1137,1.825897654
1138,1.930050907
1139,4.618690163
1140,-4.958639056
1141,-2.037946211
1142,10.24642178
1143,0.623361711
1144,-4.596519408
1145,-4.411588727
1146,9.616315895
1147,-4.006223834
1148,5.108496192
1149,2.078228279
1150,1.775942032
1151,-8.507496231
1152,4.115882186
1153,-0.921583421
1154,-3.755939677
1155,4.419474416
1156,9.390405657
1157,-13.89881201
1158,-1.827984629
1159,11.12641806
1160,-1.717298492
1161,-8.84087638
1162,15.94218752
1163,-3.243638876
1164,-15.69241086
1165,2.682920436
1166,7.659739464
1167,10.82761516
1168,-11.91093602
1169,-5.884956206
1170,-1.5165459
1171,3.331782195
1172,7.678361123
1173,-12.86239827
1174,0.603077928
1175,8.108684698
1176,8.425923822
1177,-22.90541702
1178,10.6964267
1179,8.128240495
1180,-4.992935948
1181,-2.607677736
1182,-8.024195689
1183,11.49748086
1184,-6.270005234
1185,0.864584661
1186,-4.401753647
1187,18.09875707
1188,-26.27603351
1189,-0.254010173
1190,10.12686432
1191,-0.683190264
1192,2.256674957
1193,-2.299281283
1194,-7.658807165
1195,-2.062493361
1196,14.20519547
1197,-4.326433739
1198,-19.13472404
1199,18.90913686
1200,7.25021284
1201,-18.68266378
1202,-1.003196311
1203,20.64192621
1204,-17.49499581
1205,-6.407602559
1206,4.625388227
1207,4.791206148
1208,5.208109878
1209,-13.46182566
1210,8.804343556
1211,9.055845017
1212,-17.98526909
1213,4.959755128
1214,13.32928368
1215,-6.032090328
1216,-8.23953925
1217,8.226021103
1218,0.651663318
1219,0.841832049
1220,3.109834523
1221,-2.990572508
1222,4.140945426
1223,-9.966721906
1224,2.215302516
1225,7.469711043
1226,-4.51275161
1227,-4.202846143
1228,-2.370926125
1229,4.769605971
1230,0.873284617
1231,0.657410706
1232,2.30257005
1233,-4.123569455
1234,3.980005299
1235,-8.611780694
1236,9.272075043
1237,1.734473675
1238,-12.26134774
1239,9.176173247
1240,-4.394787967
1241,2.960716108
1242,-2.698232234
1243,4.516900415
1244,0.358493598
1245,-10.92432321
1246,2.963519097
1247,5.828066955
1248,-0.489196767
1249,-7.772851033
1250,3.61812927
1251,4.594309459
1252,-0.01941284
1253,-2.291914318
1254,-4.776095474
1255,2.949515819
1256,2.70242512
1257,0.635508452
1258,-10.55304107
1259,7.034907772
1260,0.477266458
1261,-1.425043772
1262,3.665508274
1263,-5.006530683
1264,1.221523651
1265,1.172603093
1266,2.497017162
1267,-1.449894634
1268,-3.635744879
1269,3.97228466
1270,1.766601451
1271,0.335922883
1272,-6.295141942
1273,5.4332458
1274,0.970143482
1275,-7.437009062
1276,3.822786286
1277,0.830052426
1278,-0.202429993
1279,-0.635094029
1280,-2.015475608
1281,2.343241547
1282,-4.384364626
1283,0.753128232
1284,0.281043669
1285,0.553717344
1286,2.135528134
1287,-2.722908933
1288,-0.489421327
1289,-3.462200386
1290,9.393942725
1291,-8.222994388
1292,-0.405301887
1293,1.519696675
1294,-2.469593838
1295,-4.341739951
1296,21.29968773
1297,-2.735610601
1298,-14.26069978
1299,-1.389466192
1300,5.246673229
1301,-0.112838315
1302,11.47696567
1303,-3.973518301
1304,-7.800120253
1305,-0.209147999
1306,-1.393198288
1307,3.267481104
1308,-2.087531015
1309,-2.668491246
1310,4.164038113
1311,-1.411112601
1312,0.071229549
1313,-1.931699534
1314,2.590775599
1315,-2.694434776
1316,1.817330341
1317,1.576174255
1318,-0.354817543
1319,-1.620855966
1320,-1.870882041
1321,0.349830136
1322,5.963584835
1323,-6.330691868
1324,0.506090916
1325,-0.227030136
1326,0.168764606
1327,3.915909631
1328,2.517647666
1329,-4.589335801
1330,-0.63507659
1331,-1.951232426
1332,4.894391905
1333,1.169914659
1334,-5.41965486
1335,4.726659455
1336,-2.133513573
1337,-2.184795017
1338,8.684083474
1339,-3.696280525
1340,-0.457055412
1341,-7.100361502
1342,3.158912491
1343,4.990165607
1344,-0.216550373
1345,-5.253965346
1346,3.473103895
1347,-3.293980566
1348,0.298192742
1349,12.70766016
1350,-12.9694205
1351,-2.485282339
1352,4.122271526
1353,-0.292236752
1354,-3.370462155
1355,1.146781234
1356,1.754059408
1357,-0.873425703
1358,-10.74294226
1359,10.46822462
1360,4.19078373
1361,-5.7977391
1362,-3.848508173
1363,5.207628008
1364,-4.872405607
1365,3.835734494
1366,2.318524324
1367,-6.976080685
1368,4.086507578
1369,-1.005267501
1370,-5.063976637
1371,13.58270912
1372,-9.610876713
1373,4.605294431
1374,-8.686652115
1375,8.244076492
1376,-4.344772792
1377,2.934775688
1378,4.176177723
1379,-1.508428019
1380,-7.773876824
1381,5.775787502
1382,1.166187607
1383,-4.634265588
1384,2.64427244
1385,-5.070707173
1386,8.757780934
1387,-6.197277349
1388,2.638618807
1389,0.459381026
1390,-4.535526454
1391,0.055219306
1392,7.121986067
1393,-7.478665226
1394,5.302364885
1395,-1.126078208
1396,-2.733947159
1397,1.565018243
1398,0.920137657
1399,-0.430975279
1400,-1.435900954
1401,-0.003965727
1402,3.6845134
1403,-1.985304626
1404,3.553386578
1405,-3.526232379
1406,-1.654041956
1407,4.9317217
1408,-2.492068524
1409,-2.290215203
1410,4.727513908
1411,-0.802863141
1412,-7.316052985
1413,3.911158859
1414,1.080967512
1415,-3.271493848
1416,6.241892128
1417,-6.157214433
1418,1.051015831
1419,-0.582413316
1420,-1.737420798
1421,2.621355951
1422,1.813535362
1423,-5.414757419
1424,-3.210116629
1425,6.022082218
1426,-2.846261419
1427,1.55092377
1428,-6.677412234
1429,-1.739904319
1430,4.38519336
1431,-3.750353701
1432,-2.786566621
1433,2.861956171
1434,2.521505013
1435,0.709255427
1436,-6.472545521
1437,8.038201979
1438,-1.288755241
1439,0.282770405
1440,-2.519441152
1441,6.103535856
1442,-3.910042539
1443,-4.48157263
1444,3.879264338
1445,2.207238641
1446,4.627334252
1447,-6.271553406
1448,0.899633711
1449,3.73583346
1450,-5.465492146
1451,2.659853063
1452,0.274109434
1453,2.03976397
1454,-4.39148413
1455,0.188046605
1456,3.972949299
1457,3.045991949
1458,-4.824655769
1459,2.046936002
1460,0.729798485
1461,-4.967951048
1462,3.636421155
1463,2.622480995
1464,-1.011817057
1465,-2.477337933
1466,3.211665672
1467,-7.125926077
1468,5.828374181
1469,2.510021234
1470,0.752626568
1471,-1.268099123
1472,1.081467338
1473,0.17857139
1474,-5.371688836
1475,1.686560358
1476,5.534792026
1477,-6.713651632
1478,-0.427680748
1479,2.143842144
1480,2.324440995
1481,3.386666958
1482,-9.361502173
1483,-2.729285239
1484,8.568750852
1485,4.070249344
1486,-10.66447678
1487,-2.482749741
1488,2.449486492
1489,1.766689981
1490,6.046278394
1491,-8.349437362
1492,0.229597259
1493,0.570826764
1494,-1.883639372
1495,-0.292085179
1496,3.832294235
1497,-4.894772371
1498,4.264058874
1499,-3.739068234
1500,1.338441124
1501,2.319279636
1502,-0.727386222
1503,-0.444897865
1504,-6.677550206
1505,2.629956464
1506,1.727473198
1507,2.561528724
1508,-1.070066686
1509,-1.618426924
1510,0.134947843
1511,2.231739819
1512,-1.822649779
1513,-2.790270641
1514,1.025231866
1515,1.937540524
1516,0.332605588
1517,2.964499372
1518,-6.402122176
1519,-2.737317077
1520,2.612459195
1521,12.63699692
1522,-11.44301353
1523,-6.467434382
1524,5.353007605
1525,7.062416057
1526,-0.33823088
1527,-5.324881373
1528,0.137361749
1529,3.742518608
1530,1.706956629
1531,-6.038130424
1532,-3.188810591
1533,1.963542845
1534,3.634835581
1535,-2.416956161
1536,-1.803256949
1537,6.103912408
1538,-3.961833061
1539,-1.610331418
1540,5.524395086
1541,1.933301132
1542,-5.541750138
1543,-4.232778362
1544,7.789396941
1545,0.800231499
1546,-3.506426683
1547,-0.176107053
1548,-1.483086496
1549,6.473000867
1550,-6.821530912
1551,7.990609539
1552,-10.41742712
1553,3.02234631
1554,6.330938055
1555,2.470300791
1556,-6.505812701
1557,0.696354801
1558,6.651680164
1559,-8.507354263
1560,4.624185449
1561,0.940232159
1562,-1.105996237
1563,4.28509134
1564,-6.352125405
1565,2.957956005
1566,3.639945001
1567,-2.600160924
1568,-3.791106725
1569,2.553338902
1570,4.321664512
1571,-5.992966979
1572,-0.435229233
1573,0.948264798
1574,2.534301108
1575,-2.263679683
1576,-2.254662667
1577,-2.021793361
