,IMF1
785,10.8984811
786,-6.40098985
787,5.616960277
788,-1.52645944
789,-0.6263429
790,-8.623332997
791,14.63397753
792,0.569915534
793,-11.72636008
794,-2.537922679
795,9.748549971
796,-6.04341832
797,-1.078984078
798,9.422211506
799,-4.524463193
800,-4.321632247
801,0.73123478
802,4.750213246
803,0.667151105
804,-3.662993814
805,3.928806367
806,0.400146822
807,-4.94428919
808,-2.350264731
809,3.945979798
810,4.47591455
811,-11.10992556
812,10.48053277
813,-8.553753828
814,9.713636317
815,-4.075793821
816,-1.351889803
817,1.068398931
818,-3.463710602
819,1.583290522
820,-3.432781097
821,9.34984013
822,-9.368706083
823,-1.190236757
824,2.799462697
825,6.174169668
826,-4.09082049
827,-5.482148999
828,3.654790312
829,-0.969906739
830,6.545963069
831,-5.819025939
832,7.215750415
833,-14.91081225
834,7.201387188
835,2.209346883
836,-1.143458267
837,1.403346059
838,-2.912999791
839,2.842754437
840,-1.856145663
841,-2.237640839
842,6.545302095
843,-4.905593748
844,2.627647625
845,-2.893125617
846,0.662711693
847,3.15637368
848,-4.295409778
849,3.511517274
850,-2.843032202
851,1.76636098
852,-0.736788726
853,-1.308914574
854,1.975948392
855,1.303194399
856,-5.838987684
857,-0.634689897
858,5.423160899
859,0.020906495
860,-3.004789147
861,6.540271092
862,-9.688366328
863,2.779985156
864,4.018134726
865,-3.126496791
866,1.36532486
867,-1.718480958
868,1.50438039
869,-2.812454862
870,-0.062609547
871,1.62692825
872,-1.111640996
873,-1.638106634
874,1.176729282
875,5.137946867
876,-6.379678089
877,-2.049175954
878,4.097810147
879,-1.178339163
880,3.227227626
881,-4.403811021
882,3.402130816
883,-3.746328792
884,4.07021497
885,-0.146217784
886,-1.010137621
887,-10.91869384
888,11.62060794
889,3.004749409
890,-4.845086053
891,-4.461800137
892,3.245931625
893,0.570151982
894,0.234208469
895,0.43340767
896,4.13282299
897,-12.20321214
898,10.10048045
899,-1.159423877
900,1.667102746
901,-0.555454665
902,-3.41804587
903,2.279232048
904,0.98554991
905,2.896965721
906,-3.89819803
907,0.598551377
908,2.067648213
909,1.89689328
910,-3.625000091
911,3.604074906
912,-3.090176253
913,-2.684695653
914,3.621463282
915,0.32727802
916,-3.982760576
917,3.269255
918,3.258328667
919,-8.909512415
920,8.464198783
921,-7.18510556
922,0.08297573
923,13.62128171
924,-15.02189189
925,-1.098225652
926,9.436413344
927,2.972300136
928,-13.09297086
929,5.471489271
930,10.75050819
931,-8.414259431
932,1.795382324
933,-3.754131683
934,2.52936787
935,5.151847026
936,3.256304909
937,-9.418936356
938,5.672133382
939,-3.439349201
940,11.41189067
941,-9.812251002
942,-4.870999257
943,4.1119603
944,3.57855415
945,-0.015908609
946,4.892278195
947,-15.00792516
948,3.392125935
949,9.049894507
950,-5.938484141
951,-0.060905049
952,2.696376573
953,0.046855958
954,2.765718934
955,-7.640492664
956,2.200689278
957,-3.39604078
958,11.45212103
959,-8.614474844
960,5.881551981
961,-16.61469997
962,17.26559749
963,-0.093687274
964,-0.320269363
965,-5.768383699
966,-4.434136522
967,11.97802003
968,-3.774397372
969,1.257752587
970,-6.230141293
971,5.124530686
972,-2.430086594
973,5.325859692
974,-6.006872378
975,-3.184430936
976,-6.406654585
977,1.123962028
978,50.51706468
979,-49.03855458
980,7.859718662
981,9.526663643
982,-16.14511436
983,4.62409464
984,15.21621618
985,-12.1195974
986,-21.31012299
987,37.92965936
988,14.24111174
989,-35.54505685
990,-21.95806188
991,19.67489295
992,36.24874922
993,-27.56944124
994,-28.54307265
995,32.56427669
996,9.14950976
997,-23.77545591
998,-7.77494794
999,49.79659094
1000,-24.77748706
1001,-9.953709666
1002,-22.68351268
1003,4.436041368
1004,67.26303955
1005,-22.65525934
1006,-66.9785301
1007,44.04582376
1008,-1.060006506
1009,14.21712344
1010,-16.40047675
1011,3.900157768
1012,3.535686794
1013,-15.750698
1014,37.22672075
1015,-38.95549981
1016,-5.381639772
1017,11.04987341
1018,39.97497972
1019,-33.05557542
1020,-10.21610926
1021,8.115937865
1022,4.379717221
1023,-12.48290187
1024,16.41674779
1025,-8.207575776
1026,5.4693227
1027,-11.71016062
1028,3.698157082
1029,0.994662642
1030,4.676750782
1031,1.036885445
1032,-2.507062742
1033,-4.190506558
1034,-8.630745917
1035,13.74146047
1036,-1.356993217
1037,-4.48821097
1038,3.221653329
1039,-5.348974225
1040,-0.039843981
1041,-4.552817594
1042,14.99615995
1043,-5.544837753
1044,-13.57207995
1045,6.313825438
1046,14.88244878
1047,-7.797896978
1048,3.069602801
1049,-22.29042295
1050,14.55587654
1051,18.16957789
1052,-10.26202022
1053,-3.873587479
1054,-16.7557488
1055,18.76894067
1056,8.216671442
1057,-6.956981947
1058,-20.36750771
1059,17.30951737
1060,16.51897521
1061,-8.863180226
1062,-36.33636977
1063,28.41375509
1064,29.52938228
1065,-53.08852367
1066,21.95517947
1067,26.24253089
1068,-47.48238345
1069,16.70104973
1070,36.43928722
1071,-24.46086492
1072,-3.945060234
1073,-13.30043264
1074,35.74716865
1075,23.51477993
1076,-42.74957485
1077,-34.77154205
1078,25.01962862
1079,15.07559686
1080,0.507671609
1081,3.974878756
1082,6.255095762
1083,-35.68336132
1084,8.31530145
1085,39.31626327
1086,-30.09827511
1087,-11.4212622
1088,10.30820624
1089,-5.78565782
1090,3.654506498
1091,87.31526849
1092,-121.3732326
1093,16.58656721
1094,41.82068392
1095,11.86215642
1096,-37.78743352
1097,-3.966928813
1098,25.32528664
1099,-6.624149086
1100,6.602953396
1101,-35.52081306
1102,18.32260263
1103,39.53752118
1104,-49.41952875
1105,-14.87236924
1106,76.12274865
1107,-23.10220681
1108,-106.2673114
1109,36.22098483
1110,114.400164
1111,-36.54857278
1112,-73.56669714
1113,-9.133591298
1114,98.51507427
1115,-40.30533775
1116,-75.0778814
1117,104.3582887
1118,9.594055562
1119,-85.12334134
1120,-14.19130816
1121,48.65989703
1122,20.8922965
1123,29.83810587
1124,-34.64826418
1125,-47.24470417
1126,37.02850728
1127,15.80264467
1128,-2.432658488
1129,-46.80398942
1130,-2.064855642
1131,63.3468255
1132,40.00004819
1133,-110.0034353
1134,-0.784415634
1135,81.22329376
1136,-7.642379195
1137,-70.85169448
1138,29.78618017
1139,45.15717177
1140,-38.02388491
1141,-45.69235809
1142,53.61358442
1143,21.36005021
1144,-25.78497507
1145,-16.23804922
1146,9.34100568
1147,-2.600267824
1148,44.50871171
1149,-73.26475456
1150,15.89542458
1151,50.67659416
1152,9.246029468
1153,-56.88896328
1154,2.284292771
1155,-28.40300981
1156,57.58986383
1157,-0.580569709
1158,-21.78931358
1159,0.378666185
1160,20.98584778
1161,-35.73765778
1162,22.79906016
1163,-1.967511251
1164,-3.14961515
1165,43.36258441
1166,-72.80257308
1167,27.41692037
1168,41.16030633
1169,-40.99122498
1170,-10.35836975
1171,31.93139767
1172,-13.6432165
1173,-8.625480007
1174,16.82314081
1175,4.268733464
1176,-6.87979605
1177,-16.68455873
1178,24.73794189
1179,-27.69970833
1180,39.71012916
1181,-7.693009827
1182,-11.81314776
1183,-6.5810265
1184,6.81819702
1185,2.553335046
1186,-5.729198084
1187,26.96487452
1188,-35.22626728
1189,2.315884283
1190,16.64969072
1191,-5.803300569
1192,1.630870235
1193,-10.7796378
1194,16.69731507
1195,13.6410693
1196,-41.52836035
1197,3.444519472
1198,36.07771254
1199,-26.58431006
1200,11.1013505
1201,-1.968252337
1202,-7.869398558
1203,12.16256287
1204,-1.897043922
1205,-26.62426298
1206,39.83618112
1207,-16.54939046
1208,-11.14984358
1209,8.214336501
1210,17.74229525
1211,-27.48161877
1212,-6.310826649
1213,25.72424921
1214,36.59590912
1215,-45.8605689
1216,-12.70769417
1217,8.1986738
1218,22.82933234
1219,-3.797644893
1220,-5.393246725
1221,-1.742213106
1222,-2.649046667
1223,18.31708579
1224,-30.67279268
1225,18.3492736
1226,4.533146094
1227,-10.92560131
1228,2.138993393
1229,-1.536137986
1230,5.810683306
1231,-10.11608852
1232,18.59126828
1233,-14.90157774
1234,-3.113845252
1235,25.04901325
1236,-30.34280008
1237,-8.549722743
1238,22.41161018
1239,46.86270662
1240,-76.04480679
1241,21.09059657
1242,12.78229139
1243,0.564708648
1244,13.06642836
1245,-32.6429885
1246,21.48168732
1247,1.069149885
1248,13.46980884
1249,-34.44279443
1250,17.99948691
1251,11.29942039
1252,5.749718951
1253,-36.72324514
1254,21.35492552
1255,36.34430619
1256,-32.5306703
1257,-10.98088417
1258,17.12472299
1259,-6.04085314
1260,5.887615907
1261,-15.03843938
1262,19.78433228
1263,10.47822383
1264,-32.50477773
1265,14.3410854
1266,6.236027336
1267,9.361591433
1268,-25.77505551
1269,14.75750862
1270,-9.161287156
1271,-2.874721552
1272,36.35842715
1273,-25.31144183
1274,-4.437591101
1275,-22.85008383
1276,30.92580408
1277,7.370544034
1278,-18.16428141
1279,5.485980228
1280,7.58676627
1281,-8.46411331
1282,12.22270894
1283,-30.49247329
1284,32.42690378
1285,-5.30124853
1286,-8.443996865
1287,-4.97286797
1288,-3.363302932
1289,15.22662477
1290,-4.858686853
1291,-2.098005277
1292,-1.998301913
1293,-8.524697674
1294,23.68671406
1295,-21.65321752
1296,6.25993053
1297,11.64891587
1298,-20.0465081
1299,7.914817752
1300,2.202189279
1301,17.76618322
1302,-30.02036701
1303,19.43378094
1304,-17.34304288
1305,16.5434796
1306,-4.941734931
1307,5.683442012
1308,-10.63187915
1309,-0.784304064
1310,21.73883579
1311,-7.869329206
1312,-7.829331646
1313,-4.318256774
1314,2.430091172
1315,12.05540962
1316,-0.291128355
1317,-14.38032507
1318,8.074963771
1319,-2.086433379
1320,-9.393628365
1321,28.01288964
1322,-17.90537587
1323,-16.78327171
1324,15.79055321
1325,-2.179354555
1326,1.045628663
1327,-3.262551074
1328,10.02730279
1329,-9.224225282
1330,0.52737256
1331,-5.97802394
1332,7.290252087
1333,-4.648406686
1334,5.100063019
1335,-0.886246687
1336,3.620492223
1337,-22.63594637
1338,23.16521464
1339,4.690588459
1340,-11.61325017
1341,2.02339734
1342,-1.030135998
1343,-5.831425602
1344,9.339766847
1345,11.20657171
1346,-34.67860887
1347,15.37781921
1348,-1.769993475
1349,3.298955874
1350,-11.37362463
1351,10.30029042
1352,-3.085229808
1353,0.673746029
1354,1.554472441
1355,-4.83558886
1356,1.36921448
1357,8.409586467
1358,0.196088445
1359,-12.29338818
1360,7.700284262
1361,2.462539171
1362,0.224729855
1363,8.405832077
1364,-12.16013638
1365,-1.36445476
1366,4.833178824
1367,8.577014472
1368,-6.776538487
1369,1.999238878
1370,3.230105379
1371,-5.163293956
1372,-1.964759422
1373,10.60742219
1374,-0.125626866
1375,-13.90451326
1376,4.425122733
1377,17.2154443
1378,-15.04437455
1379,6.789036646
1380,-3.580665552
1381,-0.897487177
1382,4.741551492
1383,-0.711433122
1384,-2.156006804
1385,-2.663019411
1386,6.842694513
1387,5.879495407
1388,-4.305105713
1389,-23.3604256
1390,24.1422997
1391,7.34332562
1392,-15.33994394
1393,5.151599115
1394,-1.527826885
1395,2.25789593
1396,-2.278734488
1397,4.225030407
1398,-9.612249204
1399,9.058769605
1400,-4.294813285
1401,0.019948611
1402,2.367867567
1403,5.4474597
1404,-8.524908159
1405,-0.076950639
1406,-0.040984563
1407,1.890876614
1408,-4.825192504
1409,18.49241302
1410,-12.20873859
1411,1.301940338
1412,-1.201236408
1413,5.123582365
1414,-1.486912825
1415,-7.622158571
1416,6.029108072
1417,2.349216153
1418,2.116982779
1419,-7.905327995
1420,2.988876596
1421,6.166225363
1422,-10.48353342
1423,5.463406382
1424,6.211796099
1425,-4.040205949
1426,1.461028274
1427,-0.189483336
1428,-3.437679032
1429,1.580092595
1430,6.410152182
1431,-6.315811448
1432,-8.066426159
1433,10.21816323
1434,-0.991215967
1435,0.491027734
1436,-7.227967467
1437,12.63432376
1438,-10.59329472
1439,5.760462621
1440,-5.903378749
1441,6.900300784
1442,0.635507795
1443,-5.028649045
1444,9.792602003
1445,-8.668355979
1446,-3.157432112
1447,2.56639438
1448,5.556928985
1449,-3.032213414
1450,-0.988013649
1451,1.929835995
1452,-2.81462152
1453,-1.181852019
1454,1.206534043
1455,4.158699766
1456,-4.962985103
1457,-8.200250821
1458,4.446566103
1459,9.01301946
1460,-13.34916977
1461,-2.135070293
1462,18.22986624
1463,-13.77111365
1464,-1.371333327
1465,2.723989106
1466,-5.045437338
1467,4.767260873
1468,20.0698188
1469,-28.90461241
1470,10.34709834
1471,-0.188962065
1472,1.453493574
1473,2.703233537
1474,-9.280078075
1475,3.774585353
1476,1.21603127
1477,0.325421418
1478,-6.811139685
1479,5.145367454
1480,2.656163621
1481,0.472873288
1482,-7.719526451
1483,1.527265085
1484,3.853627503
1485,-0.66684904
1486,-1.582546313
1487,-1.919968594
1488,1.635842645
1489,3.89075599
1490,-0.749049129
1491,4.434086492
1492,-7.304819591
1493,-1.245494778
1494,8.753610792
1495,-5.04430286
1496,-3.597339413
1497,5.723780828
1498,0.411920153
1499,-4.097306047
1500,2.796557726
1501,1.455713619
1502,-1.068999162
1503,-1.136087576
1504,-1.141353707
1505,1.773028301
1506,1.338411611
1507,2.244436794
1508,-6.011612814
1509,5.745066586
1510,-2.956810541
1511,0.708748628
1512,-3.348179315
1513,0.319083565
1514,-0.343794474
1515,2.002217048
1516,-1.630347472
1517,1.378312842
1518,-8.395145773
1519,6.704020291
1520,10.27177028
1521,-14.20051906
1522,0.702923373
1523,2.923134691
1524,4.557470307
1525,-0.502563075
1526,-7.287297993
1527,3.97839948
1528,4.336365712
1529,-9.370093678
1530,5.20128484
1531,6.35046337
1532,-10.30233259
1533,6.33511513
1534,-1.052280351
1535,-2.276417343
1536,1.01631969
1537,5.078320755
1538,-5.214731828
1539,6.853301105
1540,-0.260372153
1541,-15.09910406
1542,8.868272721
1543,2.372525606
1544,1.778607837
1545,-6.0150754
1546,1.809911493
1547,-2.235736653
1548,-0.671735883
1549,10.85799732
1550,-11.32457574
1551,9.086405135
1552,-4.680967435
1553,-3.186661068
1554,6.850184745
1555,0.813302894
1556,-7.755469176
1557,3.017264421
1558,1.921685029
1559,-1.22367977
1560,-0.50980443
1561,-2.028128148
1562,5.890347009
1563,-0.061826609
1564,-4.361455481
1565,-0.671164271
1566,13.25726127
1567,-12.28132962
1568,5.32676399
1569,-1.605498543
1570,1.249408595
1571,5.24179262
1572,-4.612498497
1573,-4.465439187
1574,12.98620175
1575,2.201402683
1576,-20.27787125
1577,9.890881405
1578,-4.664920871
1579,11.73967704
