,0,1,2
0,2.0357607205509187,-4.190092190744356,-1.8531630989347327
1,-1.4038965686568907,4.291316061320531,3.0816927771298226
2,-3.4102696132305526,3.1917999781123045,-0.8951555311679888
3,0.22303150647117354,-3.9201363300035057,-1.5908079963250958
4,4.137193814057544,-2.540243561810962,1.333082752790827
5,1.757057753601853,3.6103914849179577,0.7726050032052374
6,-3.75133659267636,2.0927665550391112,-1.2242190897065532
7,-3.555202953035329,-3.0187212810171835,-0.6334060376417031
8,2.308631102231732,-1.8966232957863078,1.7202111071068658
9,4.135711987655362,1.7590807045895092,-0.41602364748506016
10,-0.05141826906720833,2.5501609912477097,-1.1222817367604718
11,-3.6439645785031374,-0.625502900155085,0.6878478598122095
12,-1.6298901652735394,-3.190997409835681,1.077710806898313
13,2.577798363140327,-0.3122722219276805,-1.3637145598565092
14,2.3590698615141235,3.586079304954525,-0.9470927096713597
15,-1.2825086751396437,1.386206135329368,3.1235933681945727
16,-2.8231636077238202,-4.440249140110162,-2.0517881172675607
17,0.2189133990414801,-2.0703409426370087,-1.6721507226502499
18,3.199742774821645,5.534014225313253,4.309167855592619
19,0.3909274963925218,2.0011124499850634,-3.1032250855581562
20,-2.6625122202335425,-5.526662702617674,-0.5109282077139633
21,-1.2711429390531799,-2.6178975522982153,2.9153861282546494
22,1.7949313577340584,5.336372180875391,-2.7198398893176843
23,1.5887528241563125,3.2286144321605525,0.763150210626329
24,-1.2564834127720386,-5.311060320259528,1.280102158187849
25,-1.3220241289358146,-3.3823403306808135,-1.9764397643161367
26,1.2497123608136198,5.20347285273265,1.259984678374714
27,1.2845573833321116,3.4045434417744582,0.008760334473078122
28,-1.4570052475060535,-4.921892079876616,-1.0231969353266261
29,-1.7944377672012797,-3.420850666513165,1.474133705000038
30,1.017054329638314,4.126332543567454,-1.5720252379504334
31,2.5822368127707263,3.692706152604899,0.8721927319250056
32,0.18550914047785044,-3.1074814856948882,1.3364844789583112
33,-2.7471423024141814,-3.8780702806410328,-3.4093398176826297
34,-1.2704620414346945,2.3896821519073375,2.7242597472999845
35,1.539068166019196,3.1176752862327812,0.49324647465220695
36,1.9588848457095602,-1.1792563140527006,-3.368614212871708
37,-0.11363534210844166,-2.4325163513369032,3.228064178736689
38,-1.6358125956364806,0.015961402098512736,0.04644015851493244
39,-0.5108048329256949,2.194201240861819,-3.1947778614619926
40,0.5676254552795684,0.605763490542563,2.6801544696505823
41,-0.031880977423638795,-2.1562243317914005,0.7026528120063747
42,0.2504005852914985,-0.7633635139618584,-2.7154718161538707
43,1.1185721287335122,1.8241032394561052,0.9992082050269564
44,0.27404522008908677,1.181131866200431,2.194335383045155
45,-1.932351783339264,-1.4721771904750012,-2.59963774666353
46,-2.011639127714887,-1.8762195358394305,-0.8492409270112999
47,1.6959436243741457,1.3441027102923402,4.131952397719383
48,3.485915041424641,2.0135705043570016,-3.1263238910318782
49,-0.06748819019590155,-0.9112620968013292,-1.5665309899395556
50,-3.7298210203206454,-1.6737592231252507,5.497327223600548
51,-2.243092173246824,0.05065837119757179,-4.4407554249292005
52,2.7741029141641307,1.5242068169790166,-1.303791766280976
53,3.872023272230484,0.5072266524989445,6.207155305992948
54,-1.005306935460685,-1.4998328236225498,-5.141341519387343
55,-3.958139629674964,-0.34762601546387545,-0.750656935989632
56,-1.3605516651624672,0.7221764939831095,5.253422129821065
57,2.9154766026587944,0.42758004033295155,-4.112134829709645
