,VIMF1,VIMF2,VIMF3
433,-0.139686901,0.084795984,0.178705529
434,-0.394391749,-0.531372461,0.55271871
435,-0.034226952,0.072396586,-0.651493102
436,0.167737082,0.512374258,0.007188945
437,-0.028768339,-0.23030354,0.656043372
438,-0.009872017,-0.453748413,-0.536094095
439,0.249263709,0.372175503,-0.250901803
440,0.052901185,0.367486286,0.735240761
441,-0.34619633,-0.360578132,-0.155847727
442,-0.153129475,-0.220298234,-0.684373654
443,0.234563941,0.164882704,0.414197909
444,0.372125853,0.249445747,0.784321662
445,-0.020043539,-0.025497451,-1.095232103
446,-0.515067266,-0.325831596,-0.362170932
447,-0.331462157,-0.108401022,1.762101554
448,0.41990617,0.385866445,-0.866816554
449,0.661723703,0.226291394,-1.599221241
450,-0.137388216,-0.486739534,2.295821699
451,-0.818701823,-0.289857931,0.244405325
452,-0.28630344,0.57416748,-2.990514279
453,0.737390215,0.337418609,1.993403717
454,0.713337907,-0.656356308,2.006901889
455,-0.463982591,-0.435726297,-3.907158798
456,-0.878143238,0.899530042,0.85328625
457,-0.08691626,0.306077374,3.503144758
458,0.61866348,-1.227005263,-3.646697677
459,0.763070823,0.171088871,-0.574710411
460,-0.207657118,1.203149815,3.794221319
461,-0.987258801,-0.431094929,-2.071679329
462,-0.288017812,-1.082599633,-1.987920833
463,0.837532163,0.567045956,3.05184785
464,0.662902655,0.924469535,-0.214736578
465,-0.445196194,-0.629036195,-2.370653369
466,-0.80098971,-0.758761032,1.534850621
467,0.023495069,0.688479349,1.030667326
468,0.707993604,0.585336921,-1.7212779
469,0.286209704,-0.758793975,0.012600138
470,-0.43012761,-0.365791022,1.34467796
471,-0.513579127,0.705500788,-0.62171486
472,0.048545817,0.154730266,-0.807751434
473,0.540568529,-0.598860658,0.835249813
474,0.321139068,0.024876949,0.356471465
475,-0.515191353,0.312067384,-1.012255473
476,-0.628315493,-0.091807885,0.270567077
477,0.377095171,0.045835385,0.893481481
478,0.888889474,0.103609456,-0.922779621
479,0.07613866,-0.255811016,-0.158871895
480,-0.87339289,-0.076242959,1.040694082
481,-0.649501326,0.352381315,-0.768145553
482,0.505178009,0.054197484,-0.368516406
483,0.935914512,-0.52881763,1.047509827
484,0.060959159,-0.007035924,-0.489967141
485,-0.861603665,0.730363807,-0.607364505
486,-0.596429201,-0.061634001,0.938409562
487,0.494284637,-0.905320382,-0.142024202
488,0.854874971,0.064983723,-0.848558673
489,-0.069324264,1.003810909,0.766521464
490,-0.797359813,0.044014085,0.400877913
491,-0.259594152,-1.077520741,-1.121851919
492,0.639130535,-0.119448811,0.408865264
493,0.681158074,1.331684611,1.05442675
494,-0.38354828,0.047372378,-1.472927653
495,-0.934165806,-1.517134881,0.054172758
496,-0.18394588,-0.133700029,1.565756235
497,0.798459794,1.636476433,-1.410971421
498,0.649410629,0.218328647,-0.508046734
499,-0.34996575,-1.716131182,1.999289979
500,-0.884355957,-0.356713985,-1.170893164
501,-0.064588425,1.972252082,-1.033918485
502,0.875621939,0.469300122,2.051030342
503,0.577909964,-2.14283368,-0.606615096
504,-0.641865728,-0.660727853,-1.68574565
505,-1.058669612,2.237551565,1.952510298
506,-0.065342705,0.714671743,0.120447489
507,1.17899532,-2.247521854,-1.988472831
508,0.869177055,-0.811620145,1.406649244
509,-0.684281897,2.346285711,0.937396828
510,-1.354482935,0.955206259,-2.103972374
511,-0.182626286,-2.484517686,0.596834341
512,1.360398468,-1.051309574,1.721661256
513,0.977703347,2.489485731,-2.011047367
514,-0.86942155,1.182633409,-0.156407844
515,-1.41044424,-2.378050859,2.303521103
516,-0.032469798,-1.504697057,-1.934402626
517,1.349375884,2.320912043,-0.697304775
518,0.990449181,1.924996444,2.777772168
519,-0.969780095,-2.549945976,-2.030757533
520,-1.414328285,-1.959970911,-0.755817556
521,0.236098997,2.600109291,2.707328316
522,1.162019257,1.703529249,-2.122429
523,0.533712963,-2.309679215,-0.304281049
524,-0.755176139,-1.752970708,2.332323983
525,-0.837904566,2.200052105,-2.077017201
526,0.47359749,2.031227833,-0.074163442
527,0.735784635,-2.408005794,1.96741069
528,-0.162173284,-2.059774588,-1.766103988
529,-0.6344294,2.493794021,-0.316139438
530,-0.219554447,1.866812798,1.917352977
531,0.566430907,-2.330456059,-1.150389129
532,0.623658806,-1.623133234,-0.888197577
533,-0.264297232,2.145443919,1.695254104
534,-0.828392907,1.421278942,-0.422638175
535,-0.302960863,-2.094797925,-1.34621494
536,0.611413624,-1.27276568,1.392071586
537,0.786873796,2.113900247,0.356838179
538,-0.043066737,1.14473117,-1.626027403
539,-0.755357113,-2.003169649,0.914741575
540,-0.471662168,-1.000735177,0.884674148
541,0.305884733,1.814864923,-1.669691265
542,0.63825278,0.844421604,0.48169154
543,0.211274824,-1.659966528,1.287342565
544,-0.457172985,-0.69598885,-1.544150342
545,-0.407566574,1.69672483,0.128560828
546,0.078707693,0.443108299,1.273194648
547,0.394113024,-1.671168208,-1.151186059
548,0.23786221,-0.215737295,-0.211541143
549,-0.269005252,1.543248266,1.128935884
550,-0.38166375,0.085249759,-0.611796679
551,0.058763781,-1.420211462,-0.490555042
552,0.460062246,0.093480521,0.850718013
553,0.101438568,1.19619275,-0.319289931
554,-0.380893779,-0.174401853,-0.271578363
555,-0.317705703,-1.081297771,0.355745149
556,0.227658336,0.303991628,-0.177549134
557,0.477392273,0.989021518,0.095682883
558,-0.030282617,-0.495668291,0.00368212
559,-0.470170623,-0.818140845,-0.26841808
560,-0.226035458,0.624516091,0.369237513
561,0.348526024,0.673775016,0.045177388
562,0.414315088,-0.759006628,-0.608609659
563,-0.100328405,-0.514048513,0.525583035
564,-0.497515771,0.860968342,0.301468983
565,-0.171785161,0.391002562,-0.90833612
566,0.403696933,-0.999378252,0.377862556
567,0.330697683,-0.344017091,0.707475498
568,-0.313750897,1.080055324,-1.026465186
569,-0.4264242,0.360494761,0.119047102
570,0.204463066,-1.165973421,1.010424625
571,0.527683363,-0.376319702,-0.976745282
572,0.059033965,1.348764291,-0.198933135
573,-0.67286146,0.22590893,1.007941778
574,-0.496298185,-1.548208755,-0.569799946
575,0.561426659,-0.069382382,-0.445582849
576,0.851441193,1.654731831,0.732018641
577,-0.098858725,0.056111139,0.026855723
578,-0.803712963,-1.59841759,-0.508308539
579,-0.271581394,-0.022877312,0.066210676
580,0.521960709,1.472098055,0.357267446
581,0.356636312,-0.083193641,-0.041574492
582,-0.331963995,-1.390721761,-0.489777897
583,-0.379314413,0.153790771,0.20225004
584,0.244938475,1.342233838,0.679106158
585,0.415347158,-0.21613771,-0.729907474
586,0.019551543,-1.087832485,-0.267962672
587,-0.40940774,0.167956395,0.940250949
588,-0.420548296,0.696806402,-0.428200544
589,0.306704457,0.069088148,-0.461724466
590,0.674385679,-0.442666581,0.530835632
591,0.057648522,-0.225345527,0.140228805
592,-0.733596943,0.180668173,-0.449037661
593,-0.572040367,0.298200593,-0.088920613
594,0.448175534,0.075380517,0.525084013
595,0.902951691,-0.396557776,-0.05197721
596,0.152104271,-0.240495809,-0.586744688
597,-0.697367525,0.652392738,0.483109113
598,-0.578683456,0.40680264,0.312601626
599,0.007254888,-1.118562733,-0.958286079
600,0.65186844,-0.392065497,0.652330494
601,0.554234607,1.400018599,0.384827109
602,-0.14253333,0.546590508,-0.996273349
603,-0.716774594,-1.648203208,0.536056051
604,-0.446612205,-0.668978674,0.544194776
605,0.302586665,1.73927401,-1.223519521
606,0.647401921,0.706840552,0.525569845
607,0.162718733,-1.90284738,0.934091648
608,-0.368979754,-0.584195271,-1.299496189
609,-0.323647216,2.130508418,0.051836521
610,-0.075003816,0.381535821,1.256338286
611,0.269217189,-2.204681252,-0.860665837
612,0.375408002,-0.284699952,-0.793080779
613,0.011846179,2.259843526,1.427042891
614,-0.486143783,0.180695784,-0.090848744
615,-0.447333669,-2.347085421,-1.485472905
616,0.355375471,-0.013299412,1.146329342
617,0.567210578,2.153003669,0.552423884
618,0.081877838,0.104468396,-1.222718802
619,-0.404636532,-1.960456834,0.210558237
620,-0.343194767,-0.167875775,0.851600986
621,0.053045868,1.743186206,-0.554351873
622,0.266899931,0.157606527,-0.509310688
623,0.19875757,-1.523420619,0.708645351
624,0.103210333,-0.041442667,0.303595172
625,-0.194457277,1.2428366,-0.985978247
626,-0.27698291,0.128839572,0.336082411
627,-0.051239355,-1.062291587,0.774461387
628,0.188986333,-0.293553066,-0.936331063
629,0.254642108,0.910266267,-0.069590844
630,0.025515118,0.414555858,0.972606316
631,-0.299173655,-0.7443379,-0.631706133
632,-0.149004355,-0.376756855,-0.356886127
633,0.311326282,0.600183937,0.792108162
634,0.267755642,0.273565112,-0.350987609
635,-0.248586855,-0.429423402,-0.316778117
636,-0.479634315,-0.24411364,0.473361284
637,0.088536434,0.31652105,-0.116346392
638,0.666446542,0.214760413,-0.213238903
639,0.144015742,-0.305646382,0.136829163
640,-0.715115661,-0.114303566,0.091517302
641,-0.578694979,0.196624595,-0.137626384
642,0.568950823,0.072154977,0.033652798
643,1.057926215,-0.051900575,0.067398988
644,-0.105951621,-0.053374883,-0.093182155
645,-1.276333557,-0.026629346,0.108778812
646,-0.62739136,-0.032014511,-0.112133814
647,1.08347843,0.103637475,-0.045963682
648,1.287340163,0.075606004,0.248226032
