,0,0,0,0,0,0,0,0,0,0,0,0,pre_sum,Original_true
31,0.3831136,-0.23045099,-3.1693866,-14.604912,26.056347,11.044699,5.0358458,26.811003,3693.228,-0.2040103,4.730711,-1.2667955,3747.814,3760.1999475854363
32,-5.537028,-1.9933832,-0.22108923,-13.886923,26.463573,10.910305,6.8245683,27.454205,3695.2256,-1.647816,3.7858677,4.6764073,3752.0544,3769.9900076944923
33,-9.909563,-2.900773,3.1661003,-12.978841,26.758883,10.780575,8.614248,28.096601,3697.2214,-0.9934713,-4.544526,-2.0053575,3741.3054,3737.830089528288
34,-6.992859,-1.2789901,6.54098,-11.878509,26.943556,10.655801,10.447274,28.738161,3699.2156,0.8709024,-4.033764,-1.8215275,3757.4067,3783.040045543483
35,6.156821,1.9371098,9.592629,-10.58524,27.018759,10.536372,12.332016,29.37886,3701.2078,1.0497055,5.155357,2.9812446,3796.7615,3811.550320883334
36,15.518272,4.811995,12.105989,-9.179832,26.985569,10.422641,14.21734,30.018724,3703.1985,-0.7994805,5.143259,0.02430856,3812.4673,3826.6900203144055
37,7.6737795,4.9255557,13.914682,-7.644415,26.845337,10.314919,16.103123,30.657671,3705.1873,-1.7176883,-4.793049,-1.1545364,3800.3127,3817.8602534861166
38,-2.4927464,1.4069548,14.893312,-5.8164964,26.599394,10.213578,17.98928,31.295727,3707.1746,-0.13451791,-5.091711,0.26272225,3796.3,3810.780237000683
39,0.4441759,-4.422549,14.973299,-3.9454737,26.249165,10.11889,19.875687,31.932865,3709.16,1.5216181,5.0580106,0.98077375,3811.9465,3820.9599621961574
40,0.26917338,-9.631745,14.107156,-2.2716994,25.795979,10.031206,21.76226,32.569057,3711.1436,0.089378916,5.8020697,0.6374502,3810.3037,3823.599998194084
41,-8.102738,-10.8635845,12.249321,-0.8129124,25.24119,9.9508,23.524042,33.204304,3713.125,-1.9606907,-4.610623,-1.5288823,3789.4153,3788.7300364042576
42,-8.745821,-7.1361437,9.423774,0.5660104,24.586224,9.877984,25.271791,33.83855,3715.105,-1.431788,-5.441085,0.30616504,3796.2205,3804.530185134344
43,1.2318649,1.1921165,5.7484174,2.1255622,23.832733,9.813109,27.04311,34.47182,3717.0835,1.6708742,4.8712025,2.6185336,3831.703,3859.7499107254
44,11.743755,11.069577,1.1991345,3.704659,22.982706,9.756468,29.0663,35.10409,3719.0598,2.2383657,6.2316623,-1.9879913,3850.1685,3861.449907221063
45,7.296841,19.086393,-4.975824,5.299955,22.038475,9.708431,31.089033,35.735302,3721.034,-1.2989267,-4.173938,-1.0960902,3839.7437,3852.3101695217697
46,2.294686,20.689562,-10.293203,6.913317,21.002703,9.669351,33.111267,36.365486,3723.0066,-2.8331401,-5.699032,3.6558597,3837.8833,3859.229916977309
47,9.237102,14.597337,-14.499942,8.545568,19.878304,9.639654,35.13279,36.9946,3724.9768,-0.35436812,3.9498553,-1.5826801,3846.5151,3870.9000560908926
48,10.0786495,2.0801954,-18.026619,10.194284,18.668617,9.619675,37.153526,37.622627,3726.9456,3.0486205,6.156099,-2.0582268,3841.483,3836.830118551939
49,-3.5597253,-12.968761,-20.73725,11.849181,17.377285,9.609841,39.173386,38.249554,3728.912,1.35755,-3.0639791,4.0129437,3810.2122,3830.499932170653
50,-16.15761,-22.702082,-22.310316,13.490096,16.008415,9.610602,41.192245,38.875385,3730.877,-2.3940182,-5.5306697,-1.2653978,3779.6936,3778.050130939663
51,-15.580061,-25.670233,-22.411655,15.087691,14.566394,9.622367,43.209896,39.500046,3732.8398,-2.644742,2.5361764,-2.6602383,3788.3955,3784.3199962849726
52,-1.621111,-23.17037,-20.748564,16.605955,13.055961,9.645586,45.22634,40.123566,3734.8008,0.8358038,5.664269,4.1774955,3824.5957,3843.0902973075295
53,13.749297,-16.71307,-17.197142,18.005327,11.4823675,9.680725,47.241413,40.745907,3736.7595,3.3571665,-1.9639353,-0.9625606,3844.185,3847.5100240165334
54,11.270714,-6.985098,-11.877896,19.245113,9.8515415,9.728274,49.255028,41.36706,3738.7163,0.18820888,-4.6048727,-2.4185257,3853.7358,3872.419970077691
55,1.2284412,4.684481,-5.3379884,20.283987,8.170207,9.788759,51.26706,41.987007,3740.6707,-2.9164524,1.7731882,3.8921566,3875.4915,3894.559991778782
56,2.5545852,13.347164,0.6916193,21.07838,6.4458556,9.862648,53.277424,42.60573,3742.6233,-1.6814822,4.972884,-1.3012186,3894.477,3915.7701008668614
57,1.7350087,16.735947,8.371814,21.58518,4.6867023,9.950507,55.286,43.223198,3744.5742,2.322807,-1.871059,-2.2704103,3904.3298,3918.350256128344
58,-2.6963673,15.609036,15.541513,21.762627,2.9322174,10.052805,57.2927,43.839417,3746.5227,2.1836383,-4.202694,4.4338884,3913.2715,3931.500241971252
59,-2.4262044,12.224045,21.013433,21.570377,1.2404728,10.170126,59.297447,44.454357,3748.4692,-1.8159014,1.8730346,-1.6932108,3914.3772,3925.989893319809
60,0.6930776,8.019562,24.377926,20.974905,-0.493799,10.302998,61.30011,45.067986,3750.4136,-2.7036364,4.4693766,-3.14932,3919.2727,3937.2303000895004
61,4.3022685,3.8096688,25.559917,19.952621,-2.2894106,10.451986,63.300568,45.68034,3752.3557,0.49736768,-1.8799691,5.7889953,3927.5303,3950.430039779601
62,5.4742,-0.08417941,24.698383,18.49098,-4.2070246,10.617637,65.29881,46.291298,3754.296,3.279323,-3.570959,-1.4125717,3919.1716,3933.6101573318365
63,1.5526797,-3.4038312,22.031973,16.593124,-6.3799644,10.800496,67.29465,46.90095,3756.2334,0.42434266,2.233755,-4.7782383,3909.5032,3921.980085475727
64,-1.2409806,-5.257735,17.885614,14.281984,-8.4403305,11.001091,69.28811,47.509243,3758.1692,-2.9423294,3.4933887,6.501855,3910.2493,3930.4100603283455
65,-4.8865147,-4.8406696,12.663886,11.595401,-10.19673,11.21993,71.27899,48.116142,3760.1025,-2.1748602,-2.4237278,0.44865847,3890.903,3902.9199590057056
66,-5.9398413,-2.236855,6.8412337,8.580717,-11.791003,11.457519,73.26729,48.721622,3762.0337,2.2241127,-2.5593925,-6.290525,3884.3086,3895.979957771663
67,1.91352,1.2667685,0.3024816,5.2916193,-13.295461,11.714306,75.25292,49.325684,3763.9626,3.4999368,3.21359,5.056885,3907.505,3928.650183096239
68,8.4248905,3.8543658,-7.2893023,1.7658851,-14.60242,11.990703,77.2358,49.928326,3765.89,-0.88101643,2.1427977,3.4101827,3901.87,3925.019913449323
69,0.10325179,4.0668993,-11.932037,-2.7639227,-15.777643,12.287078,79.21581,50.52949,3767.814,-3.949244,-3.270261,-6.718572,3869.605,3861.0800556136146
70,-1.1669462,1.1259675,-14.9992,-7.7048984,-16.824865,12.603805,81.192955,51.12919,3769.736,-1.6342152,-1.290962,1.5557865,3873.7227,3914.500277014623
