,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Res
2512,-7.306725599,-3.790891074,-11.0794473,7.66894058,43.94002655,21.28832011,37.21084496,190.2293253,76.95220471,3783.667402
2513,14.49709806,7.906927725,-3.8825581,8.03654688,41.17512517,21.25615434,38.23016033,192.1641049,77.47909196,3785.497349
2514,-4.041597834,11.35356793,2.694582476,8.782659658,37.74929723,21.02436072,39.23596028,194.093149,78.00354909,3787.324471
2515,-0.704519689,7.786854297,6.86448343,9.581074734,33.73762154,20.59703903,40.226694,196.0164414,78.52555734,3789.148754
2516,-2.633638737,2.746390005,8.27326289,10.06193534,29.231722,19.98021537,41.2008709,197.9339643,79.04509796,3790.97018
2517,-0.698942915,-0.168987636,7.982434143,9.866635224,24.33342129,19.18178469,42.15707182,199.8456975,79.56215222,3792.788734
2518,21.58966623,-6.976224713,7.813866384,8.713196389,19.15175932,18.21106694,43.09395189,201.7516172,80.07670138,3794.604399
2519,-25.29267413,-17.06294222,8.950581293,6.448937616,13.79990272,17.07839107,44.01022213,203.651695,80.58872671,3796.41716
2520,6.379376912,-13.53613867,11.07023445,3.061360018,8.394457918,15.79497343,44.90462787,205.5458984,81.09820947,3798.227
2521,-23.87655877,7.611978445,12.63381586,-1.312716274,3.051699026,14.37259982,45.77595646,207.4341904,81.60513095,3800.033904
2522,17.86063272,27.97637155,11.5818767,-6.372464127,-2.117040955,12.82373287,46.62303447,209.316529,82.10947243,3801.837855
2523,23.22487245,20.70617588,6.871800561,-11.71322591,-7.008806077,11.16153868,47.44472458,211.1928667,82.61121522,3803.638838
2524,-5.885156758,-12.85692198,-0.602685186,-16.84456413,-11.53096332,9.400019147,48.23994479,213.063151,83.11034067,3805.436836
2525,-25.01447179,-34.9889327,-8.602504979,-21.23932462,-15.60235033,7.553918207,49.0076795,214.9273239,83.60683014,3807.231833
2526,-12.66689351,-19.30123321,-14.76370042,-24.41769106,-19.15579806,5.638564463,49.74695251,216.7853218,84.100665,3809.023812
2527,13.91938688,13.64854874,-18.00837948,-26.00456143,-22.14314341,3.669670671,50.45681673,218.6370756,84.59182663,3810.812759
2528,13.94472156,26.50261806,-18.40488862,-25.77885576,-24.53469272,1.663267347,51.1363663,220.4825111,85.08029641,3812.598656
2529,10.78831013,7.940976865,-16.41883121,-23.68885183,-26.32122274,-0.364216108,51.78474227,222.3215489,85.56605571,3814.381488
2530,-39.81122418,-15.657724,-12.09082568,-19.88176213,-27.51806643,-2.395948859,52.40112393,224.1541034,86.04908594,3816.161238
2531,8.685855124,-17.25046597,-5.639952584,-14.68365913,-28.15902519,-4.414814331,52.98472092,225.9800825,86.52936847,3817.93789
2532,8.716801763,-3.83424878,2.025891578,-8.542595113,-28.29457394,-6.403753857,53.5347792,227.799386,87.0068847,3819.711428
