,0,0,0,0,0,0,0,0,0,0,0,0,pre_sum,Original_true
32,-17.94963,-12.8030405,-2.883846,-15.642312,34.88906,8.042236,19.706472,30.14456,3648.11,-4.1244197,1.0322298,-7.075739,3681.4456,3662.7099661735183
33,-25.341827,-16.529179,-0.29979855,-14.955463,34.95355,7.5733366,22.049984,30.797235,3650.0479,-6.304128,3.3054774,3.9016883,3689.1985,3695.069981391553
34,-12.627906,-14.400557,3.0368652,-14.053909,34.875168,7.113452,24.394758,31.44892,3651.9832,2.5488896,-1.9682428,1.4160607,3713.7666,3705.3400083336855
35,9.190059,-7.419113,6.7276664,-12.963171,34.65672,6.6633325,26.74058,32.09961,3653.917,7.4573812,-2.3270278,-5.3952875,3749.3477,3764.7096952856014
36,20.635813,1.4282092,10.697378,-11.711319,34.301052,6.223708,29.087273,32.74928,3655.8499,-0.75900215,3.9434147,5.6276865,3788.0732,3783.5999899926755
37,12.36098,8.027389,14.42163,-10.325092,33.811123,5.795275,31.434706,33.397926,3657.7808,-7.640703,1.1805367,-2.315378,3777.929,3789.020122486199
38,-0.3959321,9.107501,17.558186,-8.704254,33.19001,5.378728,33.78266,34.045525,3659.71,-1.2857814,-4.2839,-2.4715366,3775.631,3776.509780002778
39,-0.89421314,5.2725053,19.458288,-6.783158,32.4409,4.9747243,36.131012,34.692043,3661.6372,7.3818836,0.5689659,4.818123,3799.698,3791.499840831781
40,-2.9659345,0.73797095,19.67748,-4.893662,31.56708,4.5839047,38.47958,35.337486,3663.5632,2.7986517,5.432139,-4.301898,3790.0159,3792.85984310931
41,-15.422429,-0.4925018,18.013105,-3.1533253,30.57181,4.2069097,40.828148,35.981827,3665.4873,-6.9558268,-3.0546045,0.7127987,3766.7231,3749.6198096710436
42,-15.231294,3.487037,14.612701,-1.2050271,29.458405,3.8443778,43.176582,36.625027,3667.4097,-4.203294,-3.5704024,2.692142,3777.096,3780.369818945073
43,-1.4539051,12.750278,9.747103,0.9336846,28.230356,3.4968772,45.524715,37.267094,3669.3303,6.129998,5.8859806,-5.1367116,3812.7056,3816.2197263341877
44,14.278493,22.903439,3.4551067,3.2576897,26.891645,3.1650288,47.872368,37.90797,3671.2488,5.741435,0.9658181,4.4657483,3842.1536,3845.0500961479565
