,VIMF1,VIMF2,VIMF3
149,0.612578512,-2.156066603,-4.244065404
150,-0.718017754,1.289331201,2.738766509
151,-0.916817015,1.405862079,0.576092658
152,0.700323366,-2.298393749,-3.35325148
153,1.204056276,0.000599073,3.725023591
154,-0.649782409,2.410077501,-1.599525283
155,-1.475488464,-1.485298693,-1.405961385
156,0.55316954,-1.603402529,3.236299756
157,1.671704787,2.447253867,-2.863799464
158,-0.43448701,0.189246432,0.716528514
159,-1.862919919,-2.583539645,1.705312546
160,0.244777641,1.294397057,-2.892270565
161,1.990558077,1.825882719,2.194870983
162,0.105332596,-2.223094103,-0.089381941
163,-2.009661837,-0.553569328,-2.018035555
164,-0.614279825,2.272189212,2.615847424
165,1.753659794,-0.785385748,-1.480423035
166,1.000733332,-1.595754944,-0.520589175
167,-1.317626679,1.719914688,2.105323322
168,-1.238642206,0.408689123,-2.282711721
169,0.886329385,-1.841778034,1.024801384
170,1.238556008,0.670942932,0.69694567
171,-0.55123219,1.267047444,-1.828250498
172,-1.108991565,-1.287283858,1.832473057
173,0.318714498,-0.343431893,-0.795401136
174,1.067703467,1.412804986,-0.536283266
175,-0.208146401,-0.704075037,1.325083553
176,-1.101453381,-0.922256708,-1.332729759
177,-0.021656459,1.326240946,0.684745162
178,1.213878671,0.151165628,0.32648224
179,0.407102597,-1.373670767,-1.102328549
180,-1.16136221,0.687986596,1.261822003
181,-0.895145779,0.827341176,-0.8087606
182,1.033327582,-1.10117401,-0.000444654
183,1.233837707,-0.184554463,0.734557487
184,-0.666338614,1.27391316,-0.971161387
185,-1.505347415,-0.597371655,0.635712078
186,0.254920244,-0.954182376,0.029705401
187,1.622679582,1.152258101,-0.683706904
188,0.077738817,0.201885069,0.887206055
189,-1.603675876,-1.165831603,-0.437885413
190,-0.31275743,0.596207068,-0.315521234
191,1.475679039,0.595575526,0.765618782
192,0.515866171,-0.967632626,-0.597436207
193,-1.389911397,0.142609041,-0.0555809
194,-0.639940734,0.880411074,0.704300179
195,1.250885282,-0.868465445,-0.858712997
196,0.827419701,-0.195054714,0.426919668
197,-1.194398717,1.008805389,0.196769325
198,-1.077665979,-0.639592354,-0.60651919
