,VIMF1,VIMF2,VIMF3
74,-0.08691777,1.871355328,-0.939741026
75,-0.331524847,3.035993664,1.550438466
76,-0.205777298,-2.248939828,-0.904599493
77,0.083680842,-3.168625957,-0.142598806
78,0.183951927,2.527522166,0.797985799
79,0.076108196,3.252760165,-0.964983313
80,0.14490196,-2.610685458,0.889996525
81,0.12941881,-3.294268085,-0.24443148
82,-0.386329874,2.6115816,-1.136798401
83,-0.567068894,3.371064065,2.14431344
84,-0.058111045,-2.937650086,-1.491571963
85,0.912039842,-3.237879504,-0.82048633
86,0.838450226,3.225014643,2.938604256
87,-0.708020532,3.092133833,-2.508920885
88,-1.317128543,-3.204904418,-0.4590859
89,-0.239663399,-3.360936217,3.065044808
90,1.410541759,3.427953503,-2.481372775
91,1.431130958,3.708924138,-0.715715443
92,-0.8535224,-3.86160313,3.045671894
93,-2.134390736,-3.755181897,-1.814276265
94,-0.298106702,4.207901901,-1.639699656
95,1.95250292,3.525757569,3.078252743
96,1.48511869,-4.411839403,-0.571672743
97,-1.01998724,-3.2330359,-2.856275314
98,-1.923705099,4.788934455,3.047161059
99,-0.221331839,2.79643737,0.38888466
100,1.427107905,-5.304622258,-3.706991984
101,1.334075822,-2.041342613,3.207848124
102,-0.628958886,5.356911983,0.539831604
103,-1.577483519,1.674117125,-3.354730382
104,-0.076146843,-5.221110434,2.575696305
105,1.06577449,-1.759078973,0.222946489
106,0.4052664,5.216749744,-1.961564814
107,-0.453813271,1.89230361,1.556114659
108,-0.386161644,-5.393599795,-0.400265808
109,0.178518643,-1.836182404,-0.072645423
110,0.217205183,5.614227777,0.332069232
111,-0.157509257,1.749095907,-1.234512461
112,-0.074915855,-5.834078122,1.924882977
113,0.067326352,-1.922720941,-0.89809394
114,-0.000360513,6.203465245,-1.727871784
115,0.056805628,2.212905355,3.583058007
116,-0.018864819,-6.764009657,-2.12606997
117,0.385751612,-1.92249338,-1.732372158
118,-0.093794586,6.752074986,3.958736545
119,-0.84109321,1.814976959,-1.937505244
120,-0.194426496,-6.660892525,-2.286813636
121,1.239932033,-1.705810737,4.172960152
122,0.840315117,6.457957682,-1.652093261
123,-1.200380775,1.704056808,-2.601605407
124,-1.565221876,-6.141268263,4.19749036
125,0.510983858,-1.928420394,-1.649258082
126,2.019222243,5.854250174,-2.4231942
127,0.701248281,2.350631484,4.187950359
128,-1.764827885,-5.567566453,-1.949766362
129,-1.682604258,-2.626375491,-2.059536043
130,0.848999241,5.160629563,3.899944201
131,1.804725548,2.539857848,-2.261065819
132,0.088502662,-4.618514695,-1.020780481
133,-1.144536422,-2.167201033,3.402580349
134,-0.45710233,3.991494036,-3.128487279
135,0.618697664,1.985977124,0.39820784
136,-0.039628772,-3.786052237,2.50469417
137,-0.634135102,-1.679375528,-3.298158814
138,0.453569205,3.496535502,1.315409092
139,1.124012131,1.255667741,1.817892893
140,-0.024172087,-2.747453796,-3.114118148
141,-1.588144361,-0.939543804,1.406384416
142,-0.886173893,1.979784627,1.55488903
