,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Res
802,4.750213246,4.80733679,16.33020528,-8.019114893,-19.63298366,12.57929704,-24.80024529,-306.8670998,-297.0895641,2692.001955
803,0.667151105,8.519470586,18.18224381,-6.919655611,-16.90831396,13.5214218,-27.96438334,-307.2318711,-295.0562048,2692.740141
804,-3.662993814,6.845894776,15.32835749,-6.31202986,-13.76504658,14.39061162,-31.15378028,-307.5636502,-293.0158624,2693.478499
805,3.928806367,2.068490852,8.064545855,-5.985795396,-10.29916538,15.18514591,-34.36809513,-307.8623596,-290.9686001,2694.217027
806,0.400146822,-2.477378788,-1.754367093,-5.633591448,-6.614663108,15.90351916,-37.60698341,-308.1279223,-288.9144806,2694.955721
807,-4.94428919,-3.740179922,-11.61251259,-4.908780305,-2.81923432,16.54433882,-40.87009307,-308.3602626,-286.8535665,2695.69458
808,-2.350264731,-1.379026255,-19.12010439,-3.486682594,0.978562381,17.10620673,-44.15706679,-308.5593053,-284.78592,2696.433601
809,3.945979798,-0.14549534,-22.40091313,-1.147230284,4.671337675,17.58765939,-47.46754049,-308.7249766,-282.7116029,2697.172782
810,4.47591455,-3.851154795,-20.5332334,2.15172686,8.156447303,17.98720516,-50.8011444,-308.8572047,-280.630677,2697.91212
811,-11.10992556,-7.91589838,-13.76156363,6.248891648,11.34005723,18.30344317,-54.15749642,-308.9559186,-278.5432036,2698.651614
812,10.48053277,-4.22790374,-3.673799345,10.81244189,14.13882004,18.53514687,-57.53620677,-309.0210485,-276.4492436,2699.39126
813,-8.553753828,4.113247051,6.835671416,15.4008301,16.47982133,18.68140043,-60.93688891,-309.0525267,-274.348858,2700.131057
814,9.713636317,10.40446449,14.75209031,19.53797661,18.30073602,18.74162684,-64.35913802,-309.0502872,-272.2421072,2700.871002
815,-4.075793821,8.928897966,18.11792415,22.74501368,19.55303804,18.71568412,-67.80253723,-309.0142675,-270.1290515,2701.611092
816,-1.351889803,1.491134626,16.72643674,24.62347443,20.206412,18.60391845,-71.266654,-308.9444067,-268.0097513,2702.351326
817,1.068398931,-4.491876102,12.12093316,24.92900427,20.25046573,18.40732219,-74.75103596,-308.8406455,-265.8842665,2703.0917
818,-3.463710602,-5.566341241,6.544495565,23.58975225,19.69684887,18.12753063,-78.25520518,-308.7029254,-263.7526573,2703.832212
819,1.583290522,-2.594081011,2.046183772,20.6924783,18.5775761,17.76651279,-81.77864905,-308.5311889,-261.6149837,2704.572861
820,-3.432781097,0.415356687,-0.267457106,16.45714006,16.94500121,17.32662616,-85.32084447,-308.3253794,-259.4713057,2705.313644
821,9.34984013,-0.356551053,-0.569793206,11.21351905,14.86622093,16.81058675,-88.88125556,-308.0854413,-257.3216831,2706.054557
