,VIMF1,VIMF2,VIMF3
208,-0.2297666,5.397285891,3.456557333
209,-3.787330295,0.810321826,-1.709796934
210,-2.181961354,-4.748587507,-2.373772455
211,2.535831932,0.196240833,3.870223804
212,3.3147101,3.674641479,-1.094923635
213,-0.20428244,-0.676763899,-2.4209243
214,-3.076930379,-2.847157969,2.80158814
215,-1.415026597,1.528468276,0.034872103
216,1.662711954,1.804443563,-2.66051973
217,2.35394886,-1.969400311,2.483235727
218,-0.03356691,-1.08182362,-0.036420106
219,-2.173691002,2.437795234,-2.297850944
220,-1.670913376,0.10378445,2.191172284
221,1.02918733,-2.693158034,0.36293446
222,2.620152218,0.886897545,-2.583324937
223,0.723712165,2.877574535,1.838220602
224,-2.189247855,-1.653568852,1.28135992
225,-2.16237336,-3.063553438,-3.060824768
226,0.84189951,2.395560731,1.110486528
227,2.133905272,2.732732761,1.962511403
228,0.847650146,-2.473617403,-1.84553281
229,-0.919030509,-2.482788332,-1.087880082
230,-1.494815074,2.409007587,2.304008964
231,-0.562010563,2.417052245,0.406165489
232,0.79365947,-2.421371057,-3.398380924
233,1.326511313,-2.426606036,1.793854827
234,0.249421722,2.107680057,2.929606259
235,-1.231884372,2.506761291,-4.424779867
236,-0.668681811,-1.210148628,0.374026695
237,0.41307427,-3.141789204,4.188885377
238,0.873683476,0.769660312,-3.163842121
239,0.286922728,3.557770676,-2.399043151
240,-0.679322759,-0.45695295,5.059121824
241,-0.831041907,-3.917663291,-0.826757408
242,0.167410334,0.206883414,-5.108579758
243,1.132276078,4.349445838,4.876307355
244,0.577266389,-0.036514783,1.819494903
245,-1.322897337,-5.116311779,-7.151208848
246,-1.09972186,0.424364046,4.513154056
247,0.462496995,5.078305884,3.172118417
248,1.732411806,-0.111871849,-6.805557098
249,0.803079495,-5.185844516,2.32307409
250,-1.48697134,-0.275919798,4.588276167
251,-2.14657018,5.221393027,-5.730979422
252,0.269411392,0.791986108,0.161557577
253,2.646133247,-5.365901062,5.113200604
254,1.649060224,-1.15234344,-3.797722033
255,-1.677937212,5.585644046,-1.962993227
256,-3.197462385,1.356361731,4.690005514
257,-0.37097107,-5.612786883,-1.121993655
258,3.097938835,-1.887729391,-4.040808894
259,2.629684901,5.741045412,3.985448593
260,-1.832288252,1.998257103,1.122243559
261,-3.982511323,-5.501628244,-4.459597695
262,-0.062015617,-1.722026706,2.109690493
263,4.151299329,4.932061001,2.401277402
264,2.367866578,1.551762233,-3.231040617
265,-2.958335288,-4.259711283,-0.076378186
266,-4.089525409,-1.30890057,2.739674661
267,0.384066599,3.228952219,-1.678506249
268,4.268855619,1.040287009,-1.218160325
269,2.583236433,-1.892453014,2.385557546
270,-2.416026145,-0.645696599,-0.591161734
271,-4.279565459,0.559704174,-1.786964344
