,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Res
1944,-12.19653098,-0.864208072,-9.672253619,-19.06096434,64.54020351,-42.58777012,-107.3993417,-129.3797021,-321.0635868,3155.034154
1945,-3.091924923,-2.928232413,-21.13620978,-23.25995398,64.92023433,-45.34433903,-106.1412033,-128.5358129,-321.5584229,3155.115865
1946,4.889268474,-3.970158503,-26.48458105,-25.41520532,64.55449522,-48.07415412,-104.8241762,-127.6562058,-322.0463824,3155.1971
1947,4.314319128,-8.484119183,-24.26421169,-25.22965798,63.43738275,-50.77473442,-103.4479471,-126.7414307,-322.5274604,3155.27786
1948,6.560116693,-13.7591258,-15.32752732,-22.7150848,61.57243467,-53.443026,-102.0122433,-125.7920377,-323.0016516,3155.358145
1949,-25.4452156,-7.95581083,-2.680630685,-18.14052278,58.97411216,-56.07552433,-100.5168374,-124.8085766,-323.4689507,3155.437957
1950,15.15253448,10.91776264,9.237251575,-11.95909966,55.66508289,-58.66832697,-98.96155016,-123.7915975,-323.9293526,3155.517295
1951,9.862501394,21.86719791,16.34249095,-4.754533763,51.67392045,-61.21698464,-97.34625124,-122.7416503,-324.3828522,3155.596161
1952,-4.097528005,13.76149433,16.60068574,2.81450405,47.03231349,-63.71644191,-95.67085423,-121.659285,-324.8294442,3155.674556
1953,-7.252020119,-2.305962852,10.97835432,10.09170448,41.77620842,-66.16125876,-93.93532933,-120.5450517,-325.2691235,3155.752479
1954,6.9406853,-13.00171524,2.872775904,16.47906269,35.94584391,-68.54549274,-92.13970656,-119.3995002,-325.7018848,3155.829932
1955,-6.675054019,-15.07153603,-3.485226386,21.47630911,29.58654108,-70.86297595,-90.28406889,-118.2231806,-326.127723,3155.906915
1956,-1.25001859,-8.794430207,-5.163271125,24.71219159,22.75145607,-73.10752411,-88.36855639,-117.0166428,-326.5466329,3155.983428
1957,2.136090643,2.001867381,-2.188076928,25.9623771,15.50361633,-75.27293118,-86.39337098,-115.7804368,-326.9586093,3156.059474
1958,1.602981814,9.027617043,3.201849538,25.16773275,7.915262022,-77.35295068,-84.35878403,-114.5151125,-327.3636471,3156.135051
1959,1.851925693,7.802852062,8.001097703,22.39932538,0.063967475,-79.34121892,-82.26514977,-113.2212201,-327.7617409,3156.210161
1960,-4.327268901,3.389687773,10.03792941,17.84992811,-7.968827127,-81.23113765,-80.11292161,-111.8993093,-328.1528857,3156.284805
1961,1.108189563,1.642835988,8.7047732,11.85834398,-16.09756966,-83.01590228,-77.90264707,-110.5499303,-328.5370763,3156.358983
1962,3.496707912,0.061301129,4.854365451,4.879608431,-24.23323114,-84.68855436,-75.63495248,-109.173633,-328.9143074,3156.432695
1963,-5.176713885,-4.069049497,0.233503336,-2.579535839,-32.28616827,-86.24189313,-73.31054495,-107.7709673,-329.284574,3156.505943
1964,-2.811664275,-6.916105294,-3.43649121,-9.968062813,-40.16733539,-87.66850397,-70.93021072,-106.3424832,-329.6478707,3156.578728
1965,12.6393337,-6.703898708,-5.318678749,-16.69157655,-47.78769006,-88.96080697,-68.49480787,-104.8887308,-330.0041924,3156.651048
1966,-18.60454535,-2.478202392,-5.666562388,-22.19073232,-55.06281576,-90.11096438,-66.00529016,-103.41026,-330.353534,3156.722907
1967,8.294673581,7.760722823,-5.664969797,-26.0128429,-61.91477594,-91.11087904,-63.46272083,-101.9076208,-330.6958902,3156.794303
